Page ID,Page name,Disclaimer,Amount spent (EGP),Number of ads in Library
384511478794856,Thndr ثاندر,These ads ran without a disclaimer,10677,8
798673866859390,ETC TV,ETC TV,2901,51
471653686268913,مطعم صبحي كابر,These ads ran without a disclaimer,2781,1
118557407851547,اشتري منتجات امريكي في مصر,These ads ran without a disclaimer,1389,1
101009088774421,حزب حماة الوطن,حزب حماة الوطن,1168,5
100835565731657,Ahmed Amin Massoud - أحمد أمين مسعود,Ahmed Amin Massoud - أحمد أمين مسعود,832,6
181524565276709,الهلال الأحمر المصري - Egyptian Red Crescent,الهلال الأحمر المصري - Egyptian Red Crescent,714,5
106450555171099,مجدي البري - Magdy Elbery,مجدي البري - Magdy Elbery,664,5
308088503057656,النائب محمود عصام,النائب محمود عصام,641,5
1888767964687053,Huawei Mobile Services,These ads ran without a disclaimer,526,1
108210648333964,محمود طاهر -Mahmoud Taher,محمود طاهر -Mahmoud Taher,482,3
663508057123324,جمعية رسالة للأعمال الخيرية بالدقهلية,جمعية رسالة للأعمال الخيرية بالدقهلية,471,2
102883459081121,Mohamed Taher - محمد طاهر,Mohamed Taher - محمد طاهر,422,1
1424610401122573,هاني العتال - Hany Alattal,هاني العتال - Hany Alattal,400,1
102752291431181,المهندس حازم الجندي - Hazem ElGendy,المهندس حازم الجندي - Hazem ElGendy,294,3
273900239400893,نقابة المحامين المصرية,نقابة المحامين المصرية,239,3
117197414641940,أحمد سمير - الصفحــة الرسمية,These ads ran without a disclaimer,234,5
105096455624550,Tamer abdelhamid - تامر عبد الحميد,Tamer abdelhamid - تامر عبد الحميد,231,3
9432520138,BBC News عربي,These ads ran without a disclaimer,230,1
106719921012688,Ahmed Bahaa Shalaby-أحمد بهاء شلبي,Integrated Marketing Communications For Media.IMC,222,1
900337800058784,برنامج الو مكملين,These ads ran without a disclaimer,215,6
255364564480829,Abdelmonem Emam -  عبد المنعم إمام,Abdelmonem Emam -  عبد المنعم إمام,198,2
101934705575488,بني سويف BNS,بني سويف BNS,189,8
1632636017007559,Mohamed Mostafa Elsallab محمد مصطفي السلاب,Mohamed Mostafa Elsallab محمد مصطفي السلاب,187,2
103745798627292,المستشار ماهر ميلاد اسكندر,المستشار ماهر ميلاد اسكندر,186,1
103342432124287,Abdullah Mahmoud Elrefaey,Abdullah Elrefaey,161,3
1782675301996188,نادي الربع للكتاب - Alrb3 club bookstore,These ads ran without a disclaimer,158,1
102117062841057,الصفحه الرسميه للنائبه الدكتوره حنان عمار,الصفحه الرسميه للنائبه الدكتوره حنان عمار,153,2
109366127595756,Ahmed dandash    الصفحه الرسميه للدكتور احمد دندش عضو مجلس النواب,Ahmed dandash    الصفحه الرسميه للدكتور احمد دندش عضو مجلس النواب,150,3
101586878327765,Hassanein Tawfiq - حسانين توفيق,Hassanein Tawfiq - حسانين توفيق,148,4
199703440927711,Print Shop,These ads ran without a disclaimer,134,1
101361307958442,Mohamad ElGarhy,Mohamad ElGarhy,129,1
211767829359945,مصر النهاردة,These ads ran without a disclaimer,127,2
459384307440544,Andersen in Egypt,Andersen in Egypt,123,1
104570177893410,أحمد علي الألفي,أحمد علي الألفي,115,1
112332367216446,النائب / مصطفي النفيلي,النائب / مصطفي النفيلي,106,1
657852150905623,Future Dream acting workshop,These ads ran without a disclaimer,102,1
111086937788265,موقع تحيا مصر - Tahiamasr News,موقع تحيا مصر - Tahiamasr News,≤100,1
103610138594205,مسجد ودار مناسبات أبو شُقة,مسجد ودار مناسبات أبو شُقة,≤100,2
106096989130896,alseyyaha,These ads ran without a disclaimer,≤100,1
107096734501088,النائبة منى عمر عضو مجلس النواب,النائبة منى عمر عضو مجلس النواب,≤100,3
102471979264260,المبادرة الوطنية للمشروعات الخضراء الذكية,المبادرة الوطنية للمشروعات الخضراء الذكية,≤100,1
109096438699261,Cinemedia - سينيميديا,These ads ran without a disclaimer,≤100,1
103291013528894,Dr.Mokhtar Gomaa,Dr.Mokhtar Gomaa,≤100,1
535371883202755,Freddy Elbaiady  صفحة فريدي البياضي,Freddy Elbaiady  صفحة فريدي البياضي,≤100,1
118286150031504,Red Sea,These ads ran without a disclaimer,≤100,1
100961583022146,إنتخابات الغرفة التجارية الإسماعيلية 2023,humyum advertising,≤100,3
118932207798163,Rehab Eltehewy - رحاب التحيوي,Rehab Eltehewy - رحاب التحيوي,≤100,2
112884131660592,أسامة جاويش-Osama Gaweesh,These ads ran without a disclaimer,≤100,2
103571604973098,هشام حسين - Hesham Hussein,هشام حسين - Hesham Hussein,≤100,1
102006842032350,EDGE LINE - All in One,These ads ran without a disclaimer,≤100,2
103215578496922,PEN MENA,These ads ran without a disclaimer,≤100,1
324504715148454,ارضيات باركيه hdf - الوالى للباركيه,These ads ran without a disclaimer,≤100,1
102478281118292,مكتب الدكتور محمود رجب فتح الله دكتور القانون الجنائي والمحامي بالجنايات,These ads ran without a disclaimer,≤100,1
101585846062627,ضحايا نادي وادي دجلة,ضحايا نادي وادي دجلة,≤100,1
408363756557624,الغربية نيوز,الغربية نيوز,≤100,1
1082832488452367,Kasr El Nil  Advertising,These ads ran without a disclaimer,≤100,1
109093158038193,Mohamed El Manzalawi - محمد المنزلاوي,Mohamed El Manzalawi - محمد المنزلاوي,≤100,1
118992379972310,Fatmah Selim - فاطمة سليم,Fatmah Selim - فاطمة سليم,≤100,2
419359561926137,مؤسسة المستشار,These ads ran without a disclaimer,≤100,1
595025640685644,النائبة شيرين عبد العزيز - Sherin abdelaziz,النائبة شيرين عبد العزيز - Sherin abdelaziz,≤100,1
119521264725553,Q21,These ads ran without a disclaimer,≤100,1
901379033263425,Al saadany -  وزير السعادة السعدني,These ads ran without a disclaimer,≤100,1
112246297941543,Mohamed Roka,These ads ran without a disclaimer,≤100,1
135073411731685,BBBgamers LiveShow,These ads ran without a disclaimer,≤100,1
111393504057042,د/ مها عبد الناصر,د/ مها عبد الناصر,≤100,2
195479264363053,دكتور محمد الحناوى الاتربى,These ads ran without a disclaimer,≤100,1
114656270386906,النائب الصافي عبد العال الصغير,النائب الصافي عبد العال الصغير,≤100,3
108970255163342,مستر محمد كامل - Mr.Mohamed Kamel,These ads ran without a disclaimer,≤100,1
158714780827513,UNFPA,These ads ran without a disclaimer,≤100,1
1407356206051371,الشيخ الدكتور وليد السمامعة,These ads ran without a disclaimer,≤100,3
2102862883129084,حجازى للاستشارات القانونية,حجازى للاستشارات القانونية,≤100,1
880611255347800,Phoenix TV 鳳凰衛視,These ads ran without a disclaimer,≤100,1
103086629281243,محمد الشنراوي,محمد الشنراوي,≤100,1
2298420967037841,النائب محمد عزت عرفات,النائب محمد عزت عرفات,≤100,1
109377388621074,casiostandard_watches_official,These ads ran without a disclaimer,≤100,1
102359362865317,Rose Des Îles,These ads ran without a disclaimer,≤100,2
101148586339578,Fustat Al-Quran فسطاط القرآن,These ads ran without a disclaimer,≤100,1
104691722197784,صحيفة الاستقلال - العربية,These ads ran without a disclaimer,≤100,1
111679394767549,المشروع القومي لمشتقات البلازما,These ads ran without a disclaimer,≤100,1
409388396198516,Freeda ES,These ads ran without a disclaimer,≤100,1
170728817954049,Ten States Press,These ads ran without a disclaimer,≤100,1
209260229112443,Greenpeace غرينبيس,These ads ran without a disclaimer,≤100,1
244196442342820,Muslim Pro,These ads ran without a disclaimer,≤100,1
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,≤100,1
211141728898097,محمود الحسيني Mahmoud El Hoseny,These ads ran without a disclaimer,≤100,1
128466876911,Amy Lynn Smith - Writer + Strategist,These ads ran without a disclaimer,≤100,1
103180529402785,Bankbooklet,These ads ran without a disclaimer,≤100,1
250305668489402,Professor Kenny,These ads ran without a disclaimer,≤100,1
105130458903674,Energy China Philippines,These ads ran without a disclaimer,≤100,1
101829932732646,Kamal Znidar,These ads ran without a disclaimer,≤100,1
341088169377450,Mariam Emara مريم عمارة,These ads ran without a disclaimer,≤100,1
1505333196415332,Côte d'Azur - школа французької мови,These ads ran without a disclaimer,≤100,1
107159445466912,Giraffe Hackz,These ads ran without a disclaimer,≤100,1
1608388002747239,Huawei FusionSolar,These ads ran without a disclaimer,≤100,1
526079487415848,XCMG Group,These ads ran without a disclaimer,≤100,2
1056162421085650,Research Features,These ads ran without a disclaimer,≤100,1
113816555019759,Epx-gl-007,These ads ran without a disclaimer,≤100,1
109662488246997,Explore Haikou,These ads ran without a disclaimer,≤100,1
