Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
167800183238142,YourAlberta (Government of Alberta),Government of Alberta,2107,12
150306656409,BC Hydro,BC Hydro,1990,1
16761458703,University of British Columbia,University of British Columbia,1311,70
115835521825983,UNHCR Canada,UNHCR Canada,1269,98
154462904588700,Enbridge Gas,Enbridge Gas,917,39
6695079125,TD,TD Bank Canada,886,18
109045051805492,Made The Canadian Way,Canadian Energy Centre,644,4
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,568,39
103350612362345,Strong Coast,Strong Coast,526,4
49507049030,Food Network Canada,Corus Entertainment Inc.,524,1
625254780822339,CUPE Manitoba,CUPE MB,467,10
107670711947328,Only One CA,"Only One, Inc.",466,26
1530293140634544,"No Options, No Choice","No Options, No Choice Project",461,9
1671097993122619,Children Believe,Children Believe,457,37
114849617772737,Care2 Canada,Press Pause Collective,450,6
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,444,33
113297740077607,Canadian Energy Centre,Canadian Energy Centre,328,76
925033857594085,SureHealth Canada,SureHealth,303,164
100372613401225,BC Council of Forest Industries,BC Council of Forest Industries,302,48
256967407720183,LEO,Léger,292,36
121455674601185,The Manitoba Teachers' Society,The Manitoba Teachers' Society,280,3
102862259754198,MS.ThingsIsee,KELLY-ANN P JONES,267,4
222039741253078,CUPE Saskatchewan,CUPE Saskatchewan,263,13
177741812241442,SCFP-Québec,le SCFP,259,8
107385241806,Plan International Canada,Plan International Canada,239,15
281999881613,World Vision Canada,World Vision Canada,238,5
7522587804,Green Party of Ontario,Green Party of Ontario,233,4
197337921788,Dying With Dignity Canada,Dying With Dignity Canada,209,6
1547351742002843,Recovery Capital Summit- Overcoming Addiction,Giuseppi Ganci,182,2
106360778489053,Fuelling Canada,Canadian Gas Association,177,65
139019864276,Oxfam Canada,Oxfam Canada,163,6
100999094747422,Land Needs Guardians,Land Needs Guardians,157,4
127923173900910,Ontario Federation of Agriculture,Ontario Federation of Agriculture,153,6
113707256426,Rachel Notley,Alberta's NDP,152,1
294663684004138,Boyle Street Community Services,Boyle Street Community Services,148,1
183326331693112,Manitoba Federation of Labour,Manitoba Federation of Labour,141,12
116486331729420,350 Canada,350 Canada,140,13
123235041462,The Fraser Institute,Fraser Institute,131,6
190035081047277,International Fellowship of Christians and Jews of Canada,International Fellowship of Christians and Jews of Canada,130,2
73707923189,Bissell Centre,Bissell Centre,124,3
259187344111223,Coastal First Nations,Coastal First Nations,120,83
19750184960,Greenpeace Canada,Greenpeace Canada,120,182
161817467263,Nova Scotia Government,Government of Nova Scotia,114,1
14742445214,BC Green Party,BC Green Party,112,24
1533253713597302,Elisabeth Léger,Elisabeth Leger,111,4
191240938428019,Le Devoir BIS,Le Devoir,105,5
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,≤100,6
101898551911387,The Hub Canada,Hub Canada Media,≤100,86
106183171866567,Fairness for Drivers,Fairness for Drivers,≤100,7
105323261724506,Cool.World,Cool World,≤100,2
111176008261790,West Coast Now,West Coast Now,≤100,8
1391594234280994,"Liquor, Gaming and Cannabis Authority of Manitoba","Liquor, Gaming and Cannabis Authority of Manitoba",≤100,8
218916525819,Canadian Association of Physicians for the Environment (CAPE),Canadian Association of Physicians for the Environment,≤100,10
638391216643974,CodeBlue BC,CodeBlue BC,≤100,17
572892516092329,"Yvan Baker, MP",Yvan Baker,≤100,3
247550302115830,Elections Saskatchewan,Elections Saskatchewan,≤100,2
335316996546813,Nova Scotia Department of Health and Wellness,Government of Nova Scotia,≤100,1
184856436064,Canadian Centre for Child Protection,Canadian Centre for Child Protection,≤100,2
807771175956127,Sonia Sidhu,Sonia Sidhu,≤100,1
2161474537462046,Solar X,Solar X,≤100,1
168973503131279,Mission Old Brewery,Mission Old Brewery,≤100,56
184906186150,The Toronto Star,The Toronto Star,≤100,1
1150994581612673,Conservative Journal of Canada,Conservative Journal of Canada,≤100,4
111231197686977,The Breach,The Breach,≤100,4
5794733873,David Suzuki Foundation,David Suzuki Foundation,≤100,2
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,≤100,23
251697598656,Brûleries FARO - Roasting houses,Cafe Faro inc.,≤100,6
367461053332566,Community-Based Research Centre - CBRC,Community-Based Research Centre,≤100,3
172923782752077,Tree Canada / Arbres Canada,Tree Canada / Arbres Canada,≤100,1
753889838292279,BC Assembly of First Nations,BC Assembly of First Nations,≤100,3
182452388854875,Goodman Commercial,Goodman Commercial,≤100,12
144952302745324,Nuclear Waste Management Organization,the Nuclear Waste Management Organization,≤100,5
1553269028327267,Star Sponsored,The Toronto Star,≤100,2
102926312428767,Solana Energy,Solana Energy,≤100,4
105020357850802,Pivot,Pivot,≤100,4
211536155525838,ICI Estrie,ICI Estrie,≤100,48
132996628184,City of Vancouver - Local Government,City of Vancouver - Local Government,≤100,1
261752512263,Canadian Red Cross,Canadian Red Cross,≤100,9
213972982110718,Terry Beech,"Terry Beech, MP for Burnaby North Seymour",≤100,23
183409495103051,ESPACE Côte-Nord,ESPACE Côte-Nord,≤100,2
203135665808,Mississauga Parks & Recreation,City of Mississauga,≤100,3
