Page ID,Page name,Disclaimer,Amount spent (PKR),Number of ads in Library
110657041281786,South Today,South Today,9278,1
224284372205279,Sajid Ur Rehman Turabi,Huzaifa Rauf,4118,4
543755195637715,Mian Aslam,Mian Aslam,3212,2
304781399652673,Jamshed Iqbal Cheema,Jamshed Iqbal Cheema,3056,2
109855628641922,UC-30 Bahria Town Islamabad,Hasan Mustafa,2041,2
226686207933637,Syed Hasnain Hashmi,Syed Hasnain Hashmi,1877,1
565225540184937,CGTN,These ads ran without a disclaimer,1798,1
105690462092880,MM News Videos,MM Digital PVT LTD,1532,2
577404929008397,Public Health Association KP,Nasim Khan,1528,5
133648753466105,Group Development Pakistan,Group Development Pakistan,1519,3
252434368713670,Humayun Akhtar Khan,Humayun Akhtar Khan,1418,2
407889229718531,Sardar Tanveer Ilyas Khan,Sardar Tanveer Ilyas Khan,1338,2
2205072799804668,Zubair Feeds Pvt Ltd,Waheed Iqbal,1321,1
127593717315049,Jamaat-e-Islami Islamabad,Jamaat-e-Islami Islamabad,1262,1
109493084543028,Four Corners with Tarar,NEXT TV,1262,1
1660420754005905,PTI G-7,PTI G-7,1198,4
102126271146803,The Rehans of Kalowal,These ads ran without a disclaimer,1123,1
107345512183938,Ch Gulfam Virk - MPA PP-57,Asad Iqbal,1090,2
1706863532970589,Nasir Hashmi,Osama Rehman Butt,1068,2
115445627811504,Muhammad Kashif Mairaj,Muhammad Kashif Mairaj,1011,1
102270228609029,Abdul Wahab Ahmad,Abdul Wahab Ahmad,1004,1
114026591554469,Dreamof resource,These ads ran without a disclaimer,899,1
112546234247801,Masud Alam,These ads ran without a disclaimer,789,1
109413718335884,DotTv,Dot Media,750,1
338109312883186,China Xinhua News,These ads ran without a disclaimer,674,1
108731623986929,Voice of Sindh,Voice of Sindh,668,4
110196941769209,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶 𝗢𝗳𝗳𝗶𝗰𝗶𝗮𝗹,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶 𝗢𝗳𝗳𝗶𝗰𝗶𝗮𝗹,624,3
248448001962868,Political record,Atif Riaz Shahid,603,2
102690905990373,Mian Zeeshan Rafique PMLN,SWIFT CARGO SERVICES,601,1
101453006161732,Azz rhinoceros,These ads ran without a disclaimer,555,1
103161792280179,Kuch To Hay Na,Taha Bin Muhammad,528,1
148143495361532,Hafiz Farhat Abbas,Hafiz Farhat Abbas,525,3
100427168538381,Sardar Mehboob Khan Khetran,Sardar Mehboob Khan Khetran,503,1
361971188258443,Syed Tariq Mahmood ul Hassan,Syed Tariq Mahmood ul Hassan,474,2
102093685620627,Best Diplomats,These ads ran without a disclaimer,449,1
108448177521486,Professor Hakeem Muyessar Hameed,Professor Hakeem Muyessar Hameed,402,1
103767962366726,Mehar Tariq Sajjad MPA PP116,Muhammad Umar,337,1
114763757787108,Khanewal public school and college,Khanewal public school and college,333,1
439602326768171,Azhar Qazi Mashwani,Azhar Qazi Mashwani,301,1
160306424047987,بزمِ خاکسار,Safdar Hayat,297,1
105042352466826,Uzma Shakeel Abbasi,Uzma Shakeel,269,4
112463388381089,International travel Agency,These ads ran without a disclaimer,256,1
109934070689499,CSS Brainery,These ads ran without a disclaimer,232,1
113578877760214,Shahid Khan,Shahid Khan,207,1
106866055462522,maryam.beauty_consultant,These ads ran without a disclaimer,176,1
559757160829105,ASEFEdu,These ads ran without a disclaimer,164,1
101680251801373,Ibex Media Network,These ads ran without a disclaimer,154,1
263406503777017,M.Junaid Akram,These ads ran without a disclaimer,122,2
187258925420723,Leading Lawyers,Leading Lawyers,≤100,1
104415195692100,Syed Khubaib Zia,Syed Khubaib Zia,≤100,1
113841288212058,"Jamat e Islami UC 02 _ F-7, F-8",Umer Abbas,≤100,1
109869228490691,SceneSheen,These ads ran without a disclaimer,≤100,1
107484761969431,Agha Siraj Khan Durrani Official,Agha Siraj Khan Durrani Official,≤100,1
101080725159933,Allama Shabbir Hasan Maisami,These ads ran without a disclaimer,≤100,1
88853602687,Hajvery University,These ads ran without a disclaimer,≤100,1
312898778847834,TERRAM PACIS,These ads ran without a disclaimer,≤100,1
145752338944033,Air China,These ads ran without a disclaimer,≤100,1
280935278600608,Navalpreet Rangi,These ads ran without a disclaimer,≤100,1
124377194285112,Jfranews - جفرا نيوز,These ads ran without a disclaimer,≤100,1
320948257943554,Бостонский Кругозор,These ads ran without a disclaimer,≤100,1
102211979093712,EdHeroes,These ads ran without a disclaimer,≤100,1
1556481434584901,Paul Xavier,These ads ran without a disclaimer,≤100,1
107810794432774,المعهد العربي لعلوم السلامة - Aiss,These ads ran without a disclaimer,≤100,1
106918888863637,Veterinary Sciences MDPI,These ads ran without a disclaimer,≤100,1
100432322646591,Magnom Properties,These ads ran without a disclaimer,≤100,2
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
138756620064262,Fanack.com of the Middle East and North Africa,These ads ran without a disclaimer,≤100,1
360424321432255,Doha Debates,These ads ran without a disclaimer,≤100,1
