Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
106136394376777,Idan Yakov,Rama Yarimi,4492,53
103851839280828,חופשי בארצנו - מטה המאבק,מטה המאבק - נלחמים על הדמוקרטיה,2283,1
104743111658191,Ron Ben Shushan,רון בן שושן,2235,7
604890186681585,מור ויצמן,Mor Weitzman,1761,17
256244498134186,אגף הביטחון - משרד ראש הממשלה,אגף הביטחון - משרד ראש הממשלה,1360,2
210968782252395,פתחון לב,פתחון לב,1230,70
103907495935157,צו חירום,צו חירום,1206,21
100230935579742,מתחת לרדאר,מתחת לרדאר,1195,3
325048350950892,רמי גרינברג,עיריית פתח תקוה,954,28
1432282697015880,הסתדרות הפועל המזרחי,הסתדרות הפועל המזרחי,899,3
160119221434385,דוד עציוני -ראש העיר חיפה,דוד עציוני -ראש העיר חיפה,871,2
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,867,7
562900707171914,ליעד אילני לראשות עיריית רמת-גן,סיעת רמת-גן שלנו,813,2
172654247853282,Shenhav musanbar,Shenhav Musanbar,811,7
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",747,26
153664638161877,מתן דיל- Matan Dil,מתן דיל,680,2
204780362875106,מקור ראשון,מקור ראשון,677,112
468634849844348,עיריית אור יהודה,עיריית אור יהודה,572,4
444832565529651,המכון הישראלי לדמוקרטיה,המכון הישראלי לדמוקרטיה,499,47
102548956115520,תקומה 23 - להיות עם יהודי בארצנו,תורת לחימה,477,7
103851895179872,אמהות לביאות,Nataly Milner,470,3
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,467,13
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",461,3
263132347056967,BINA: The Jewish Movement for Social Change,Yishay Sayag,458,6
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,423,42
106057988971053,אלי כהן - Eli Cohen,אלי כהן - Eli Cohen,401,4
200480966638039,Supremacy 1914,These ads ran without a disclaimer,379,2
137449656335533,Amnesty International Israel,Amnesty International Israel,372,29
426502237384307,מפלגת יש עתיד,מפלגת יש עתיד,361,1
1099335593559205,כנס החירות FreedomCon,THE OBJECTIVIST FREEDOM CENTER LTD. (CC),361,9
140536699429565,המכון למחקרי ביטחון לאומי,המכון למחקרי ביטחון לאומי,354,3
134252303927914,Майкл Мур - מייקל מור,Майкл Мур - מייקל מור,344,4
111177802287614,Begin Center | מרכז מורשת מנחם בגין,Begin Center | מרכז מורשת מנחם בגין,328,8
114190047078119,היוזמה לצמצום הסכסוך,היוזמה לצמצום הסכסוך,310,2
102870845957500,ערן ורדון לראשות המועצה האזורית יואב,ערן ורדון לראשות המועצה האזורית יואב,309,5
116194014677604,עופר סלע. ממשיכים את התנופה ביואב,Ofer Sela,282,1
203379449685023,לוחמים לשלום,לוחמים לשלום,271,2
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,263,1
632806616739261,איציק רוכברגר 2023,איציק רוכברגר 2023,262,1
104222621115858,הביטחוניסטים,הביטחוניסטים,256,8
114355804884727,רונן דגמי לראשות המועצה האזורית יואב,digibird,249,1
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,248,3
181934751862929,Unik Public Image,Unik,241,2
103686519246735,Guy Golan,These ads ran without a disclaimer,240,6
212508465430143,מען ארגון עובדים  معًا - نقابة عمالية MAAN Workers Association,WAC-MAAN,238,6
1510157982620509,הלן גלבר - Helen Gelber,הלן גלבר - Helen Gelber,231,1
1616620351898508,Адвокат Варша • Иммиграция • Рабочая виза в Израиле • Воссоединение семьи,"משרד עו""ד תומר ורשה",228,9
1514952655390958,משרד תומר ורשה - עורכי דין • הגירה והסדרת מעמד • אשרות בישראל • זכויות אדם,"משרד עו""ד תומר ורשה",227,6
206692749419285,עיריית ראשון לציון,Debby&Ron LTD,217,2
303720457847,לשכת רואי חשבון בישראל,לשכת רואי חשבון בישראל,216,5
150003831696805,Tsofen  تسوفن   צופן,Tsofen تسوفن צופן,216,2
105907482438233,שלומית שיחור רייכמן לראשות מ.א. עמק יזרעאל,שלומית שיחור רייכמן,216,2
189543984502825,משה קונינסקי,משה קונינסקי,206,1
103793039307889,נתי לרנר לראשות מועצת יואב,נתי לרנר לראשות מועצת יואב,202,27
1822651321364643,121 - מנוע לשינוי חברתי,121 - מנוע לשינוי חברתי,199,6
849824028408565,תנועת אם תרצו,תנועת אם תרצו,199,8
936130799779065,עו״ד אלברט טייב בשביל הכפר,עו״ד אלברט טייב בשביל הכפר,197,1
114630296604026,"Davar - Workers, Society and Economy in Israel",דבר העובדים בארץ ישראל,195,5
767262423350854,פורום הדיור הציבורי,Danny Gigi,192,1
103185328887035,דניאל ליזרוביץ',דניאל ליזרוביץ,185,3
2087629251480875,רונן מרלי - Ronen Marelly,רונן מרלי - Ronen Marelly,185,1
205544429526773,תג מאיר: אור במקום טרור,תג מאיר: אור במקום טרור,177,4
2241550506131359,שמואל בוקסר,שמואל בוקסר,167,1
128753804569169,"עו""ד רחל פרץ גלם","עו""ד רחל פרץ גלם",164,2
1484712825147171,Tomer Warsha Adv • Immigration to Israel • Aliya • Immigrants • Citizenship,"משרד עו""ד תומר ורשה",157,6
219292404944900,אביב איטח Aviv Itach,Aviv Itach,156,1
723141737847411,ראובן לדיאנסקי,ראובן לדיאנסקי,156,2
57400032655,קבלה לעם,"בני ברוך קבלה לעם ע""ר",155,3
153991671307861,אישה לאישה - למען נשים נפגעות אלימות וילדיהן,אישה לאישה - למען נשים נפגעות אלימות וילדיהן,147,6
205264926753225,רוני בלקין Roni Belkin,רוני בלקין,145,2
877405719007268,מכון ארגמן ללימודים שמרניים,מכון ארגמן,139,18
107926607591864,זוּלת - לשוויון וזכויות אדם,זוּלת - לשוויון וזכויות אדם,138,4
810904589094226,צביקה ברוט - Tzvika Brot,צביקה ברוט - Tzvika Brot,135,1
115028251920872,זהבה גלאון Zehava Galon,צו חירום,134,4
117621584537422,"עו""ד ניסן זכריה לראשות העיר חולון",ניסן זכריה,129,3
111208487103781,ריבונות עכשיו -Ribonut Now,ריבונות עכשיו -Ribonut Now,125,1
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,123,1
979469898759509,יוסי חביליו - Yosi Havilio,יוסי חביליו - Yosi Havilio,122,5
183490491733488,Yiddishpiel Theater  תיאטרון יידישפיל,תיאטרון יידישפיל,112,4
160178307760913,מחזקים,מחזקים,111,2
168898066479983,עיריית עכו,עיריית עכו,111,1
100570949591846,שניר פרידמן - לראשות מועצה אזורית הגלבוע,שניר פרידמן,110,5
109242871232111,מתן בארי,Matan Beer'i,110,1
