Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
194782249201,Canadian Association of Petroleum Producers (CAPP),Canadian Association of Petroleum Producers,9390,42
186266941387011,BMO Financial Group,BMO Financial Group,9343,3
160504807323251,Canadiens en santé,Canadiens en santé,6510,8
281999881613,World Vision Canada,World Vision Canada,6063,41
107385241806,Plan International Canada,Plan International Canada,5212,370
104386908631938,Pathways Alliance,Pathways Alliance,4621,6
195227957225519,Dairy Farmers of Canada,Dairy Farmers of Canada,3679,10
163261390365324,Elementary Educators,Elementary Educators,3573,41
371577843112,Ben & Jerry's,Unilever,3339,6
152542414874330,CIBC,CIBC,3135,2
605582973434788,Doctors Without Borders/Medecins Sans Frontieres (MSF),Doctors Without Borders/Médecins Sans Frontières (MSF),2684,34
245013842275891,CUPE Alberta,CUPE Alberta,2181,28
349561555109272,HSAA - Union of Health-Care Professionals,Health Sciences Association Alberta,2116,153
261752512263,Canadian Red Cross,Canadian Red Cross,2096,32
115835521825983,UNHCR Canada,UNHCR Canada,2026,99
9333642607,TELUS,TELUS,1937,2
154462904588700,Enbridge Gas,Enbridge Gas,1601,76
267023623933372,Endangered Ecosystems Alliance,Endangered Ecosystems Alliance,1488,5
1097840090260804,National Police Federation,National Police Federation,1317,95
106917558391358,Alliance Nouvelles voies,Pathways Alliance,1274,2
24235835555,Kids Help Phone,Kids Help Phone,1241,44
16761458703,University of British Columbia,University of British Columbia,1233,70
167800183238142,YourAlberta (Government of Alberta),Government of Alberta,1177,4
182645321760265,Ville de Montréal,Ville de Montréal,1043,3
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,973,40
6695079125,TD,TD Bank Canada,937,18
269577048182,Stollery Children's Hospital Foundation,Stollery Children's Hospital Foundation,874,169
150306656409,BC Hydro,BC Hydro,833,1
149042028439970,Alberta Federation of Labour,Alberta Federation of Labour,769,14
1530293140634544,"No Options, No Choice","No Options, No Choice Project",730,9
152467601467262,BMO Groupe financier,BMO Financial Group,715,3
1671097993122619,Children Believe,Children Believe,682,40
21746462235,CPAWS,CPAWS,676,3
159713615718,WWF-Canada,WWF-Canada,636,60
600199730040379,David Eby,BC New Democrat Caucus,634,1
19750184960,Greenpeace Canada,Greenpeace Canada,627,205
104128641336287,Indigenous Resource Network,Indigenous Resource Network,584,50
105833301076507,CUPE Local 38,CUPE Local 38,567,10
107670711947328,Only One CA,"Only One, Inc.",552,45
584595054966592,Royal Victoria Regional Health Centre Foundation,Royal Victoria Regional Health Centre Foundation,527,204
1583430205202800,City of Toronto,City of Toronto - Your Local Government,515,7
510183342342621,Bell MTS,Lavanya Rajaian,507,2
104853517861788,Surrey’s Say on Policing,National Police Federation,485,10
239308266136055,United Way Halton and Hamilton,United Way Halton & Hamilton,476,8
177741812241442,SCFP-Québec,le SCFP,470,9
143249880633,World Animal Protection Canada,World Animal Protection Canada,470,22
155609655007428,United Conservative Party of Alberta,United Conservative Party of Alberta,466,5
113297740077607,Canadian Energy Centre,Canadian Energy Centre,451,95
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,447,159
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,422,26
101898551911387,The Hub Canada,Hub Canada Media,411,92
67197771286,Elections BC,Elections BC,394,1
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,394,38
223878537691255,WorkSafe Saskatchewan,WorkSafe Saskatchewan,376,8
