Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
360579527982726,מחאת הגלימות השחורות,מחאת הגלימות השחורות,2134,6
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",1731,26
248723598607259,ארגון בזכות,Bizchut,1639,12
501178966564217,פורום קהלת Kohelet Forum,פורום קהלת Kohelet Forum,1288,25
107217383988190,מגזין אפוק,Epoch Magazine,1278,24
325131448440639,מפלגת נעם,מפלגת נעם,1267,19
137449656335533,Amnesty International Israel,Amnesty International Israel,1040,13
204780362875106,מקור ראשון,מקור ראשון,917,75
563018707177711,בידינו - למען הר הבית Beyadenu - Returning to the Temple Mount,בידינו - למען הר הבית Beyadenu - Returning to the Temple Mount,850,2
124894077550811,ישראל חופשית,ישראל חופשית,815,8
129709433742187,Shalem College - המרכז האקדמי שלם,Shalem College - המרכז האקדמי שלם,800,11
849824028408565,תנועת אם תרצו,תנועת אם תרצו,741,3
104743111658191,Ron Ben Shushan,רון בן שושן,708,2
401687276639883,רז קינסטליך - ראש עיריית ראשון לציון,רז קינסטליך - ראש עיריית ראשון לציון,677,1
104451956273575,נאמני תורה ועבודה,נאמני תורה ועבודה,602,7
102660785992341,צדק צדק תרדוף,Omer Feldman,601,1
198917210119704,שלום עכשיו,שלום עכשיו,585,3
1546772755634761,עמותת  מִפרקים צעירים - Mifrakim Tzeirim association,עמותת מפרקים צעירים,580,18
337591096309750,Embassy of Ukraine in the State of Israel,Embassy of Ukraine in the State of Israel,573,3
206692749419285,עיריית ראשון לציון,Debby&Ron LTD,557,3
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",550,46
100614131548339,עמוס שפירא - ראש אחר לתל אביב-יפו,Amos Shapira,532,6
155237077282,מגמה ירוקה - Green Course,מגמה ירוקה - Green Course,530,6
536794249813012,תומר גלאם - Tomer Glam,עיריית אשקלון,524,5
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,483,5
790149967713981,דרכנו,דרכנו,444,7
468634849844348,עיריית אור יהודה,עיריית אור יהודה,439,2
604890186681585,מור ויצמן,Mor Weitzman,417,1
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,400,5
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,396,2
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,393,12
190731637642996,מועצה אזורית משגב,These ads ran without a disclaimer,368,3
103459003107598,ארגון העיתונאים והעיתונאיות בישראל,ארגון העיתונאים והעיתונאיות בישראל,366,6
94258847306,האגודה לזכויות האזרח בישראל,האגודה לזכויות האזרח בישראל,362,9
361464970647064,זהר בלום,זהר בלום,349,2
371986449521679,הקרן למורשת הכותל המערבי,Tal Sanderoni,346,24
100301088671913,Tal Hershkovitz,Tal Hershkovitz,345,1
194200557275526,לשכת העיתונות הממשלתית,לשכת העיתונות הממשלתית,319,3
250947744954005,התנועה הקיבוצית,התנועה הקיבוצית,316,6
108787681841168,רישיון נשק בקליק,Michael Michel Levi,307,2
111523625527552,התנועה לאיכות השלטון,התנועה לאיכות השלטון,307,4
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,300,10
155300937864628,המרכז להעצמת האזרח,המרכז להעצמת האזרח,293,2
172654247853282,Shenhav musanbar,Shenhav Musanbar,285,6
107926607591864,זוּלת - לשוויון וזכויות אדם,זוּלת - לשוויון וזכויות אדם,281,6
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,277,1
767262423350854,פורום הדיור הציבורי,Danny Gigi,274,2
500238833397356,ציפי ברנד,ציפי ברנד,267,4
1197610913585169,אורנה ברביבאי - Orna Barbivay,Or Ben Dori,261,2
156725471013811,כרמל פלור דיזיין Carmel Floor Design,כרמל פלור דיזיין Carmel Floor Design,248,1
57400032655,קבלה לעם,"בני ברוך קבלה לעם ע""ר",242,8
134470763282957,European Union in Israel,European Union in Israel,240,2
248660961864475,שחרית | سحرية | Shaharit,שחרית | سحرية | Shaharit,238,5
212508465430143,מען ארגון עובדים  معًا - نقابة عمالية MAAN Workers Association,WAC-MAAN,229,3
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,228,2
134896023193138,יוזמת ז'נבה,יוזמת ז'נבה,220,5
575042382839057,Nissim Vaturi - ניסים ואטורי,ניסּים ואטורי,217,1
109523830757998,דמוקרטtv,דרכנו,206,4
1662907067255622,איגוד הגז הטבעי,Unik,204,4
103183301914371,כוח של אמא,Nataly Milner,193,1
119995701391029,בית בן-גוריון בתל אביב,בית בן גוריון,189,2
33942762466,Shalom Hartman Institute מכון שלום הרטמן,Shalom Hartman Institute - מכון שלום הרטמן,188,7
153664638161877,מתן דיל- Matan Dil,מתן דיל- Matan Dil,185,5
