Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
7270241753,YouTube,YouTube,14205,8
194782249201,Canadian Association of Petroleum Producers (CAPP),Canadian Association of Petroleum Producers,8526,24
104386908631938,Pathways Alliance,Pathways Alliance,4018,6
107385241806,Plan International Canada,Plan International Canada,3333,274
163261390365324,Elementary Educators,Elementary Educators,3310,41
109045051805492,Made The Canadian Way,Canadian Energy Centre,3011,3
281999881613,World Vision Canada,World Vision Canada,2815,68
167800183238142,YourAlberta (Government of Alberta),Government of Alberta,2168,5
154462904588700,Enbridge Gas,Enbridge Gas,2143,95
261752512263,Canadian Red Cross,Canadian Red Cross,2104,29
349561555109272,HSAA - Union of Health-Care Professionals,Health Sciences Association Alberta,2003,150
115835521825983,UNHCR Canada,UNHCR Canada,1919,101
605582973434788,Doctors Without Borders/Medecins Sans Frontieres (MSF),Doctors Without Borders/Médecins Sans Frontières (MSF),1826,7
160504807323251,Canadiens en santé,Canadiens en santé,1785,8
245013842275891,CUPE Alberta,CUPE Alberta,1769,14
106183171866567,Fairness for Drivers,Insurance Bureau of Canada,1765,11
1583430205202800,City of Toronto,City of Toronto - Your Local Government,1236,16
16761458703,University of British Columbia,University of British Columbia,1186,69
106917558391358,Alliance Nouvelles voies,Pathways Alliance,1171,2
177741812241442,SCFP-Québec,le SCFP,1143,36
121222984568561,Amnesty International Canada,Amnesty International Canada,1138,145
169928686425623,UFCW Local 401,UFCW Local 401,1108,13
60266912006,Liberal Party of Canada | Parti libéral du Canada,Liberal Party of Canada | Parti libéral du Canada,1033,200
105478004644442,Understanding Finance,These ads ran without a disclaimer,1002,42
6695079125,TD,TD Bank Canada,873,18
162056987140787,3M,3M,808,105
187447074652378,Fighting Blindness Canada,Fighting Blindness Canada,792,8
149042028439970,Alberta Federation of Labour,Alberta Federation of Labour,765,16
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,743,27
105833301076507,CUPE Local 38,CUPE Local 38,631,10
267023623933372,Endangered Ecosystems Alliance,Endangered Ecosystems Alliance,624,1
273709852668923,SAFE Work Manitoba,"SAFE Work Manitoba, a division of the Workers Compensation Board of Manitoba",612,10
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,572,86
1411102309106335,Hailie's Entertainment,These ads ran without a disclaimer,534,1
108587420188,United Way Greater Toronto,United Way Greater Toronto,532,74
239308266136055,United Way Halton and Hamilton,United Way Halton & Hamilton,521,12
267023623933372,Endangered Ecosystems Alliance,These ads ran without a disclaimer,511,1
480690348805429,Proud To Be Canadian,Proud To Be Canadian,507,11
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada,493,115
19750184960,Greenpeace Canada,Greenpeace Canada,481,205
195608229977,BC NDP,BC NDP,479,4
1671097993122619,Children Believe,Children Believe,479,43
159713615718,WWF-Canada,WWF-Canada,455,64
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,450,142
102862259754198,Photography by CreativeCoordinates.com,KELLY-ANN P JONES,442,3
5794733873,David Suzuki Foundation,David Suzuki Foundation,436,16
269577048182,Stollery Children's Hospital Foundation,Stollery Children's Hospital Foundation,434,118
190502667652613,Canada’s NDP / Le NPD du Canada,Canada’s NDP / Le NPD du Canada,429,7
101171375978959,Produit Ici Responsablement,Canadian Energy Centre,426,3
1097840090260804,National Police Federation,National Police Federation,402,85
113297740077607,Canadian Energy Centre,Canadian Energy Centre,400,76
114849617772737,Care2 Canada,Press Pause Collective,400,13
1530293140634544,"No Options, No Choice","No Options, No Choice Project",398,13
123235041462,The Fraser Institute,Fraser Institute,396,9
139019864276,Oxfam Canada,Oxfam Canada,389,18
223878537691255,WorkSafe Saskatchewan,WorkSafe Saskatchewan,380,16
146592973368,Sunnybrook Health Sciences Centre,Sunnybrook Foundation,369,60
52543970197,Environmental Defence Canada,Environmental Defence,361,3
67197771286,Elections BC,Elections BC,356,1
102794729214729,Avoid the Shock,Insurance Bureau of Canada,349,7
510183342342621,Bell MTS,Lavanya Rajaian,347,2
584595054966592,Royal Victoria Regional Health Centre Foundation,Royal Victoria Regional Health Centre Foundation,341,208
600199730040379,David Eby,BC New Democrat Caucus,325,2
177681485609462,Radio-Canada,Radio-Canada,314,74
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,306,25
163336718421,PSAC - AFPC,PSAC-AFPC,302,8
100372613401225,BC Council of Forest Industries,BC Council of Forest Industries,290,48
202220023130891,Bell Canada,Bell Canada,286,2
32583114028,City of Kelowna,City of Kelowna,280,7
444008735617762,Canadian Cancer Survivor Network,Canadian Cancer Survivor Network,271,3
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Sussex Strategy Group,269,3
27234020592,UNICEF Canada,UNICEF Canada,266,18
633812813408377,Elections Canada,Elections Canada,260,15
168617319831578,Nature Canada,Nature Canada,255,2
124239144255718,City of Calgary – Your Local Government,City of Calgary – Your Local Government,253,8
143249880633,World Animal Protection Canada,World Animal Protection Canada,251,30
350212388752317,"Katrina Chen, MLA for Burnaby-Lougheed",BC New Democrat Caucus,242,1
294663684004138,Boyle Street Community Services,Boyle Street Community Services,240,4
108911865832394,Office of African Nova Scotian Affairs,African Nova Scotian Affairs,236,1
925033857594085,SureHealth Canada,SureHealth,233,145
7522587804,Green Party of Ontario,Green Party of Ontario,227,4
14742445214,BC Green Party,BC Green Party,226,27
54125409458,Oxfam-Québec,Oxfam-Québec,217,6
128321397217817,Friends of Medicare,Friends of Medicare,210,11
222039741253078,CUPE Saskatchewan,CUPE Saskatchewan,208,8
106360778489053,Fuelling Canada,Canadian Gas Association,203,75
590117937780756,Oil Sands Action,Canada Action,201,1
1533253713597302,Elisabeth Léger,Elisabeth Leger,199,4
256967407720183,LEO,Léger,196,37
104128641336287,Indigenous Resource Network,Indigenous Resource Network,196,33
502994029764357,"Family and Children's Services of Frontenac, Lennox and Addington","Family and Children's Services of Frontenac, Lennox & Addington",188,4
610620052306352,Rues principales,Rues Principales,180,4
182645321760265,Ville de Montréal,Ville de Montréal,179,1
414858950050,Conservation Council of New Brunswick,Conservation Council of New Brunswick,179,8
313429995379496,Saskatchewan Union of Nurses,Saskatchewan Union of Nurses,177,12
134455149912301,Seva Canada,Seva Canada,177,12
289446947817747,Global Citizen,These ads ran without a disclaimer,174,2
109755395744949,YWCA Edmonton,YWCA Edmonton,173,4
104975997675751,Toques From The Heart,Toques From The Heart,172,8
161817467263,Nova Scotia Government,Government of Nova Scotia,161,2
248281845216826,Bell Canada (Français),Bell Canada,160,2
158061404248123,Société de l'assurance automobile du Québec - SAAQ,Société de l'assurance automobile du Québec - SAAQ,157,1
111462478865180,City of Ottawa,City of Ottawa,156,8
100999094747422,Land Needs Guardians,Land Needs Guardians,154,4
127923173900910,Ontario Federation of Agriculture,Ontario Federation of Agriculture,152,6
268400032839,Croix-Rouge canadienne,Croix-Rouge canadienne,149,14
440409462669140,United Way Niagara,United Way Niagara,148,8
203485052997041,Hospital Employees' Union,Hospital Employees' Union,147,12
233973053365315,Human Concern International,Human Concern International,145,20
9333642607,TELUS,TELUS,136,4
133690690015346,USJE - SESJ,USJE - SESJ,132,2
142580569097102,Ontario Liberal Party / Parti Libéral de l'Ontario,Ontario Liberal Party / Parti Libéral de l'Ontario,130,29
1876748445895294,Canadians for Affordable Energy,Canadians for Affordable Energy,129,1
7787249430,Canadian Wildlife Federation / Fédération canadienne de la faune,Canadian Wildlife Federation,126,33
111390488241811,VIDO,Vaccine and Infectious Disease Organization (VIDO),124,18
243362776583569,Air Mail,These ads ran without a disclaimer,123,1
73707923189,Bissell Centre,Bissell Centre,122,3
1538230646323033,SecondStreet.org,SecondStreet.org,119,2
211536155525838,ICI Estrie,ICI Estrie,116,31
184374514949415,Darren Fisher,Office of MP Darren Fisher,113,1
6319213302,Heart & Stroke,Heart & Stroke,112,25
467348316733220,Tracy Gray,Team Tracy Gray,107,2
214866875236330,PROMIS,Promis Immigration,102,13
2161474537462046,Solar X,Solar X,≤100,1
264035282685,"Commission des normes, de l'équité, de la santé et de la sécurité du travail","Commission des normes, de l’équité, de la santé et la sécurité du travail",≤100,2
167559993283868,Nature Québec,Nature Québec,≤100,7
6688529767,Penguin Random House Canada,Penguin Random House Canada,≤100,1
127880943927960,Médecins du Monde Canada,Médecins du Monde Canada,≤100,15
307579417525,Armée du Salut Québec,Armée du Salut,≤100,12
7142486898,Dalhousie University,Dalhousie University,≤100,28
113413235475306,Murray Rankin,BC New Democrat Caucus,≤100,1
