Page ID,Page name,Disclaimer,Amount spent (BAM),Number of ads in Library
111544041335161,Antikorupcija info,Antikorupcija.info,≤100,22
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100,8
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100,12
109652028193268,Revizije info,Revizije info,≤100,13
162926690478548,Oslobodjenje,Oslobodjenje,≤100,1
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100,10
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100,3
104992122558073,Valter.Portal,Valter.Portal,≤100,1
147315858633088,Istinomjer,Istinomjer,≤100,16
2401351939921390,Raport.ba,Raport Media Group,≤100,1
103088084884704,Fondacija Atelje za društvene promjene - ACT,Fondacija Atelje za društvene promjene - ACT,≤100,2
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100,4
163322863710900,Evropska unija u Bosni i Hercegovini,Ured spec. predstavnika,≤100,1
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,≤100,2
1494057107558990,Javna rasprava,Javna rasprava,≤100,13
113041725065224,Pravna sigurnost je zakon / Правна сигурност је закон,OHR,≤100,1
102667249419191,GenChange,GenChange,≤100,3
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa,≤100,3
326185650853734,Zukan Helez,OO SDP BiH Bugojno,≤100,1
120481645203741,Dragan Bursać,Dragan Bursać,≤100,1
110760128594320,Muhamed Hasanović,Muhamed Hasanović,≤100,2
104089781069241,infoVeza,"Udruženje građana ""ReStart Srpska""",≤100,1
2023352371243716,Vildana Bešlija,Vildana Bešlija,≤100,1
133098676736404,Ramo Isak,DEVDOT S.D.,≤100,2
105412905161989,Огњен Бодирога,Огњен Бодирога,≤100,1
111544041335161,Antikorupcija info,Antikorupcija info,≤100,7
100733242113653,Porodice 3 plus,Porodice 3 plus,≤100,2
107180018752825,Dženan Kapić,Ogalsi Svijettehnike,≤100,2
399785513413851,Naša stranka Novo Sarajevo,Naša stranka Novo Sarajevo,≤100,1
163080080447411,Републичка странка Српске,Републичка странка Српске,≤100,1
143699145672946,Centri civilnih inicijativa (CCI),Centri Civilnih Inicijativa,≤100,1
753740401664958,Omer Berbić - vijećnik u GV Tuzla,Omer Berbić - vijećnik u GV Tuzla,≤100,1
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100,1
85069283164,Admir Čavalić,Admir Čavalić,≤100,4
719648724875491,princip.news,princip.news,≤100,1
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,≤100,2
106937677998846,Pravo na lijek,Pravo na lijek,≤100,2
968019463291751,Arnel Isak,DEV DOT,≤100,1
263396107142816,Transparency International Bosna i Hercegovina,Transparency International in BiH,≤100,2
136088969880141,AirHelp,These ads ran without a disclaimer,≤100,1
409388396198516,Freeda ES,These ads ran without a disclaimer,≤100,1
100187109256916,Ustajte Diskriminisani,Ustajte Diskriminisani,≤100,1
224597158386607,Rosa Luxemburg Foundation,These ads ran without a disclaimer,≤100,1
106394951158417,Nevzudin Brljak - Autor,These ads ran without a disclaimer,≤100,1
9179830029,Queen Mary University of London,These ads ran without a disclaimer,≤100,1
