Page ID,Page name,Disclaimer,Amount spent (LBP),Number of ads in Library
394633411339696,fiftyfiftylb,FiftyFiftylb,689403,2
106425851213086,L'Orient Today,L'Orient Today,417910,2
106197498149118,لبنان الكبير,Grand Lebanon,388060,9
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,350448,13
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,323134,3
1904241623145929,Democracy Reporting International Lebanon,Sharks Creators,284477,2
116157328113022,Hide Park,Friedrich-Ebert-Stiftung Lebanon Office,238806,2
2509759842418472,LebTalks,Lebtalks,223881,2
104918301844248,Project Watan LB,Project Watan,194030,3
107800617419717,MYKA Foundation,Elie M. ElHelou,164179,3
200480966638039,Supremacy 1914,These ads ran without a disclaimer,131803,2
466221740108607,May Chidiac Foundation - Media Institute,May Chidiac,124328,1
128417954019381,Al-Moltaka,Melhem Boustany,105970,2
199579566767546,أنا والخبر,هيثم محمد طالب,89552,1
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,89552,2
110061328654858,Judge Mohamad Saab,Judge Mohamad Saab,74627,1
102342290388576,Daizy Gedeon,These ads ran without a disclaimer,36716,3
1438703606372190,Elham Said Freiha,Elham Freiha,35821,1
2082052578716332,محمد شفيق حمود,Arab Window,28955,1
110470091436602,Ici Beyrouth,Ici beyrouth,28507,1
105319651353770,Jusur,Jusur,22388,1
104154192025759,Roland Mokheiber - رولان مخيبر,رولان مخيبر,14925,1
100433766382817,صناعتي,These ads ran without a disclaimer,14925,1
110188551807757,Lebanon Post,Lebanon Post,8507,1
1000222293436605,Fanack.com عربي,These ads ran without a disclaimer,≤100,1
100082986559771,,These ads ran without a disclaimer,≤100,1
101560635421291,DiverCite.be,These ads ran without a disclaimer,≤100,1
17043549797,MIT Technology Review,These ads ran without a disclaimer,≤100,1
117039841320523,Big Pink Youth Dialogue,These ads ran without a disclaimer,≤100,1
110993941170214,ChidoBook,These ads ran without a disclaimer,≤100,1
175590267993,Al Majalla,These ads ran without a disclaimer,≤100,1
216741958412414,Avon Worldwide,These ads ran without a disclaimer,≤100,1
72149536933,SKF,These ads ran without a disclaimer,≤100,1
105093214922095,The National Impact,These ads ran without a disclaimer,≤100,1
110637871467941,simplismkmk,These ads ran without a disclaimer,≤100,1
142914269087072,Cornell Lab of Ornithology,These ads ran without a disclaimer,≤100,1
105494315161744,talkdiplomacy,These ads ran without a disclaimer,≤100,1
105963665254430,魅力台州 Charm of Taizhou,These ads ran without a disclaimer,≤100,1
983135718420987,Visit Jiangsu,These ads ran without a disclaimer,≤100,1
