Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
294494163510,Europäisches Parlament - Verbindungsbüro in Deutschland,Europäisches Parlament - Verbindungsbüro in Deutschland,3406,4
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,3378,33
273454591804,SOS-Kinderdorf Deutschland,SOS-Kinderdorf e.V.,1210,172
331832984040,LichtBlick,LichtBlick,1199,36
102169625710148,ClimaClic,Burda Direct GmbH,952,23
582382331851756,Prometheus - Das Freiheitsinstitut,Prometheus - Das Freiheitsinstitut,915,1
56497026719,SOS-Kinderdörfer weltweit,SOS-Kinderdörfer weltweit Hermann-Gmeiner-Fonds Deutschland e.V.,809,92
121678260974,Initiative Neue Soziale Marktwirtschaft (INSM),Initiative Neue Soziale Marktwirtschaft,802,9
156733414463449,SAUBER ENERGIE,SE SAUBER ENERGIE GmbH & Co. KG,752,1
218786540044,WWF Deutschland,WWF Deutschland,733,21
161273245888,Save the Children Deutschland,Save the Children Deutschland,728,20
111501317017740,Motatos Deutschland,Motatos,664,10
170688644503,UNICEF Deutschland,UNICEF Deutschland,578,4
117370437974620,2DF,These ads ran without a disclaimer,573,1
82734241364,Campact e.V.,Campact e.V.,527,23
13479664941,JUNGE FREIHEIT,Junge Freiheit Verlag GmbH & Co. KG,485,8
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,481,155
478399422560922,KadeFungin,DR. KADE,447,63
112369170621210,Deutschland spricht über 5G,"Dialoginitiative ""Deutschland spricht über 5G""",435,7
201065353264638,yello,yello,318,5
112127710187776,LEA Hessen,LandesEnergieAgentur Hessen,316,35
171844246207985,taz,TAZ Verlags- und Vertriebs GmbH,310,37
1440878759561839,WeMove Europe,WeMove Europe,310,18
116335026590900,Mülltrennung wirkt,die dualen Systeme,300,21
107898832590939,European Commission,European Commission,273,3
104052104595148,"Senatorin für Gesundheit, Frauen, Verbraucherschutz Bremen","Senatorin für Gesundheit, Frauen und Verbraucherschutz",253,12
123292927706635,junge Welt,junge Welt,240,9
109709025713963,Bayerischer Jugendring,Bayerischer Jugendring,238,32
248913988520756,Union Investment,Union Investment Privatfonds GmbH,235,2
263503200272,Welthungerhilfe,Welthungerhilfe,219,3
170055473557382,Land.Schafft.Bayern,Land.Schafft.Bayern,206,8
1509790395958123,Aktion gegen den Hunger,Aktion gegen den Hunger,182,6
21242962092,ClientEarth,ClientEarth Deutschland,172,11
137771196652740,AfD-Fraktion im Landtag von Baden-Württemberg,AfD-Fraktion im Landtag von Baden-Württemberg,171,2
164014383647221,BARMER,BARMER,170,2
109573920927141,Ichwillfair,Initiative für nachhaltige Agrarlieferketten,164,3
1200588670058774,LAND.SCHAFFT.WERTE,LAND.SCHAFFT.WERTE,159,30
1508446642792459,Vattenfall,Vattenfall Deutschland,158,24
107085727344683,Mein Schlüssel zur Welt,Bundesministerium für Bildung und Forschung,152,3
21289227249,FDP,FDP,151,12
135239426523955,KfW Bankengruppe,KfW,151,1
104351635002082,Deutschland erkennt Sepsis,Deutschland erkennt Sepsis,151,7
134483979119,Rosa-Luxemburg-Stiftung,Rosa-Luxemburg-Stiftung,150,18
81386795687,CSU (Christlich-Soziale Union),CSU (Christlich-Soziale Union),149,13
108655285842827,BÜNDNIS 90/DIE GRÜNEN Baden-Württemberg,BÜNDNIS 90/DIE GRÜNEN Baden-Württemberg,149,39
145944615464920,Polarstern Energie,Polarstern Energie,147,4
343364921106,Caritas international,Caritas international,147,149
200752383293733,International Justice Mission,International Justice Mission,146,2
511785248971976,"Bundesministerium für Familie, Senioren, Frauen und Jugend","Bundesministerium für Familie, Senioren, Frauen und Jugend",146,2
108141357768918,PRIO1 - Das Klima-Netzwerk,Klimastiftung für Bürger,143,11
286760474731975,CDU Neumünster,CDU Kreisverband Neumünster,142,3
236044090111,VDI Verein Deutscher Ingenieure,VDI Verein Deutscher Ingenieure e.V.,139,25
103919417972272,Unabhängige Beauftragte für Fragen des sexuellen Kindesmissbrauchs,Unabhängiger Beauftragter für Fragen des sexuellen Kindesmissbrauchs,136,28
479738889502012,magdochjeder,LANDWIRT SCHAFFT LEBEN GmbH,126,4
511324618972373,e.on,e.on,123,1
1062482463795133,Liebesleben,Bundeszentrale für gesundheitliche Aufklärung (BZgA),121,4
141410219264688,SENEC,SENEC GmbH,120,22
675589985972309,HateAid,HateAid gGmbH,119,8
130534873659391,Green Planet Energy,Green Planet Energy eG,119,4
104389425384135,Arbeitgeber Land Hessen,Hessisches Ministerium des Innern und für Sport,118,13
111698888335211,Daskannkunststoff,ALPLA Werke Alwin Lehner GmbH & Co KG,111,24
147547541961576,Council of the European Union,Council of the European Union,110,4
846335975484709,The Generation Forest,The Generation Forest eG,109,3
200480966638039,Supremacy 1914,These ads ran without a disclaimer,108,2
202012046476283,Stadtwerke Pforzheim,SWP Stadtwerke Pforzheim GmbH & Co. KG,105,10
108268845888673,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales,105,4
425558417653856,jobs4refugees.org,jobs4refugees.org,104,3
106743252188249,Klimastiftung für Bürger,Klimastiftung für Bürger,103,1
163017527046459,Jungheinrich,These ads ran without a disclaimer,≤100,1
1855211144766647,Migrando,Graske Rechtsanwälte,≤100,2
169367889785454,Arbeitgeberverband Gesamtmetall,Arbeitgeberverband Gesamtmetall,≤100,14
196114277078358,DIE LINKE Land Bremen,DIE LINKE Land Bremen,≤100,11
2211978065729846,Bundesministerium für Ernährung und Landwirtschaft - BMEL,Bundesministerium für Ernährung und Landwirtschaft,≤100,2
152934608113175,FDP Bremen,FDP Bremen,≤100,68
259770724096761,Animal Equality Germany,Animal Equality Germany e.V.,≤100,14
110271520875262,Berlin TXL,Land Berlin vertreten durch die Tegel Projekt GmbH,≤100,8
156449679027,Renovabis,Renovabis e.V.,≤100,67
373673517230,Lübecker Nachrichten Online,MADSACK Market Solutions GmbH,≤100,4
1698284037074803,Frauenzuflucht Kaiserslautern e.V.,Frauenzuflucht Kaiserslautern e.V.,≤100,5
182704598535,Open Doors Deutschland,Open Doors Deutschland,≤100,5
341486659645594,FDP Fraktion Bundestag,Fraktion der Freien Demokraten im Deutschen Bundestag,≤100,2
1093989863995799,hep,hep global GmbH,≤100,26
205846648808,MAZonline / Märkische Allgemeine,MADSACK Market Solutions GmbH,≤100,6
100345702834585,All Out Deutschland,All Out,≤100,8
197595853650946,Ulmer Volkshochschule,Ulmer Volkshochschule,≤100,4
374927701107,Ostsee-Zeitung,MADSACK Market Solutions GmbH,≤100,2
144380008933707,SPD-Fraktion im Bundestag,SPD-Bundestagsfraktion,≤100,2
117738101626747,GP JOULE,GP JOULE GmbH,≤100,14
223829854355699,Frosch,Frosch,≤100,1
104641917753059,Forschung ist die beste Medizin,Verband Forschender Arzneimittelhersteller e.V.,≤100,2
217786668379580,350.org Deutschland,350.org Deutschland,≤100,2
44511549119,Konrad-Adenauer-Stiftung,Konrad-Adenauer-Stiftung e.V.,≤100,6
362941560409691,VRS Verkehrsverbund Rhein-Sieg,VRS Verkehrsverbund Rhein-Sieg,≤100,9
195774890453053,Wald und Holz NRW,Wald und Holz NRW,≤100,3
144527739568157,Searchtalent,Searchtalent,≤100,4
204359986247327,Gasversorgung Pforzheim Land,Gasversorgung Pforzheim Land GmbH,≤100,7
160954957393014,Kieler Nachrichten,MADSACK Market Solutions GmbH,≤100,3
198530121257,Hannoversche Allgemeine Zeitung / HAZ,MADSACK Market Solutions GmbH,≤100,5
524965010906886,SPD Land Bremen,SPD LAND BREMEN,≤100,3
114360055263804,LVZ Leipziger Volkszeitung,MADSACK Market Solutions GmbH,≤100,5
611910082337980,VerbraucherCheck.net,Caesar Richard Reinhold Ludwig  Schütz,≤100,13
380533325350911,CDU Lübeck,CDU Lübeck,≤100,25
456442717841951,HarperCollins Deutschland,Verlagsgruppe HarperCollins Deutschland GmbH,≤100,5
1852185055034835,Bayernwerk,Bayernwerk AG,≤100,3
138065952884396,DIE RHEINPFALZ,RHEINPFALZ Verlag und Druckerei GmbH & Co. KG,≤100,4
140889782312,Friedrich-Naumann-Stiftung für die Freiheit,Friedrich-Naumann-Stiftung für die Freiheit,≤100,6
1703416996566672,Echt Grün - Eure Landwirte,Echt Grün - Eure Landwirte,≤100,7
109612817840736,Xevit GmbH,Xevit GmbH,≤100,2
106557304106077,Plan E,stiftung elektro-altgeräte register,≤100,3
