Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,22627,23
151159271594797,Systembolaget,Systembolaget,14589,3
608975645850217,Vattenfall,Vattenfall Sverige,13130,24
197334613725511,Act Svenska kyrkan,Act Svenska kyrkan,12341,14
122854408319,Hjärt-Lungfonden,Hjärt-lungfonden,11840,44
72659261793,Rädda Barnen,Rädda Barnen,11290,52
95735961890,Greenpeace Sverige,Greenpeace Sverige,9547,153
111630258867610,Röda Korset,Röda Korset,9206,31
114526821939129,Arla,Arla,9089,8
19746853632,Djurens Rätt,Djurens Rätt,9053,7
109886133732943,RESCUE - Sverige,RESCUE - Sverige,8600,2
382243262003,Plan International Sverige,Plan International Sverige,7619,8
175656912484553,Unionen,Unionen,7562,1
126567104406,Hyresgästföreningen,Hyresgästföreningen,7402,41
643137272398136,Sverige för UNHCR,Sverige för UNHCR,5857,29
59324455950,UNICEF Sverige,UNICEF Sverige,5590,29
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),5249,24
369582590803,Dagens ETC,ETC-tidningarna,5110,27
314872662206,Ekonomifakta,Ekonomifakta,4106,99
8040892957,Socialdemokraterna,Socialdemokraterna,3953,10
162985227114132,Skellefteå Kraft,Skellefteå Kraft,3728,12
205373616736,Avfall Sverige,Avfall Sverige,3715,4
653072158104424,Emma Wiesner,Emma Wiesner,3286,11
42676805259,Diakonia,Diakonia,3281,9
186513678039755,Fortum,Fortum Sverige,3179,28
161213770567846,Operation Smile Sverige,Operation Smile Sverige,3135,18
176527602394716,Olivia Personlig Assistans AB,Olivia Personlig Assistans AB,2861,6
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,2582,7
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,2486,27
203547006337155,Göteborgs Stadsmission,Göteborgs Stadsmission,2337,4
178193355556765,Nordström Assistans AB,Nordström Assistans AB,2175,5
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,2124,37
236879092476,Håll Sverige Rent,Håll Sverige Rent,2097,20
115756055102646,Kura Omsorg  i Sverige AB,Kura Omsorg  i Sverige AB,2065,4
252516142116820,Abir Al-Sahlani,Abir Al-Sahlani,1946,6
195379633820701,Svenskt Kött,Svenskt Kött,1446,19
379686162129542,Svea Bank,Svea Ekonomi,1405,7
153270724787,Amnesty International Sverige,Amnesty International Sverige,1394,19
279974638809211,Oxfam Sverige,Oxfam Sverige,1360,3
