Page ID,Page name,Disclaimer,Amount spent (HNL),Number of ads in Library
1392592317738074,Jorge Cálix,Jorge Cálix,1441,3
114601521910,Jorge Aldana,Jorge  Aldana,1440,2
703368406666619,Vox Populi HN,Vox Populi HN,810,1
1047750315359377,Tato Loucel,Edgardo  Hernan Loucel Aguilera,160,1
115975217754936,Programa de Gestión Comunitaria de Cuencas-nuestra cuenca Goascorán Fase II,Karen Emilia Moreno Carcamo,136,3
153003381515332,Cespad - Centro de Estudio para la Democracia,Centro de Estudio para la Democracia (Cespad),114,1
109580408013707,Francisco Flores,Francisco Miguel Flores Guifarro,≤100,1
101971945439065,"Psicología, Plenitud y Vida",These ads ran without a disclaimer,≤100,1
349524351841734,Cárlenton Dávila,Jose Carlenton Davila Mondragon,≤100,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,≤100,1
375281245833162,Televisión Española Internacional (TVE Internacional),These ads ran without a disclaimer,≤100,1
435259723296695,Política Internacional - Otra Mirada,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
1744911689126391,12up,These ads ran without a disclaimer,≤100,1
105073207967492,CTG Perú,These ads ran without a disclaimer,≤100,1
776305035759435,Centro de Capacitación Advance Escuela Internacional de Psicología Integral,These ads ran without a disclaimer,≤100,1
725505594135727,Adventure Escape,These ads ran without a disclaimer,≤100,1
669307523469574,EveryJew,These ads ran without a disclaimer,≤100,1
1096538887134446,Reuters Plus,These ads ran without a disclaimer,≤100,1
