Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,9300,9
237683826350051,איילת שקד - Ayelet Shaked,איילת שקד - Ayelet Shaked,3000,3
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",1553,21
109708842392860,מרכז השלטון המקומי בישראל,מרכז השלטון המקומי בישראל,1438,16
849824028408565,תנועת אם תרצו,תנועת אם תרצו,1400,8
1534418936869034,אתר החדשות דבר,אתר החדשות דבר,1240,64
325131448440639,מפלגת נעם,מפלגת נעם,1209,26
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,1104,24
205544429526773,תג מאיר: אור במקום טרור,תג מאיר: אור במקום טרור,1091,14
562900707171914,ליעד אילני לראשות עיריית רמת-גן,סיעת רמת-גן שלנו,1003,3
204780362875106,מקור ראשון,מקור ראשון,868,111
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,786,2
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,776,6
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",735,35
182916765074767,אדם טבע ודין,אדם טבע ודין,720,6
103183301914371,כוח של אמא,Nataly Milner,691,1
124894077550811,ישראל חופשית,ישראל חופשית,616,11
100614131548339,עמוס שפירא - ראש אחר לתל אביב-יפו,Amos Shapira,589,4
1073548259341247,לובי 99,לובי 99,543,4
682178658591430,נחמה בוגין,נחמה בוגין,508,2
113277668692130,גלי ישראל,גלי ישראל,504,13
337591096309750,Embassy of Ukraine in the State of Israel,Embassy of Ukraine in the State of Israel,457,2
107217383988190,מגזין אפוק,Epoch Magazine,444,8
161940843846699,התנועה הרפורמית,התנועה הרפורמית,443,14
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,419,5
604890186681585,מור ויצמן,Mor Weitzman,417,1
158195257562237,מיכאל לייטמן,"בני ברוך קבלה לעם ע""ר",395,16
325048350950892,רמי גרינברג,עיריית פתח תקוה,391,4
503274483198404,לינק Link 20 - התנועה לקידום צעירים עם מוגבלות,לינק Link 20 - התנועה לקידום צעירים עם מוגבלות,382,12
137449656335533,Amnesty International Israel,Amnesty International Israel,366,11
1506163609667780,שקוף - גוף התקשורת של הציבור,שקוף,347,3
194200557275526,לשכת העיתונות הממשלתית,לשכת העיתונות הממשלתית,327,3
295041184911,עמל- הרב תחומי,Amalnet,317,1
104743111658191,Ron Ben Shushan,רון בן שושן,312,7
102660785992341,צדק צדק תרדוף,Omer Feldman,310,4
455266311242189,"לשכת מתווכי הנדל""ן הארצית-ארגון מתווכי מקרקעין בישראל",לשכת מתווכי הנדל״ן הארצית,301,2
1095454130528850,עיריית מגדל העמק,עיריית מגדל העמק,300,1
108787681841168,רישיון נשק בקליק,Michael Michel Levi,300,2
1546772755634761,עמותת  מִפרקים צעירים - Mifrakim Tzeirim association,עמותת מפרקים צעירים,298,1
371986449521679,הקרן למורשת הכותל המערבי,Tal Sanderoni,294,20
279345532129864,ההסתדרות הציונית העולמית,ההסתדרות הציונית העולמית,276,1
256546887847232,עיריית רמת גן,עיריית רמת גן,275,6
536794249813012,תומר גלאם - Tomer Glam,עיריית אשקלון,275,5
107926607591864,זוּלת - לשוויון וזכויות אדם,זוּלת - לשוויון וזכויות אדם,269,4
103185328887035,דניאל ליזרוביץ',דניאל ליזרוביץ,264,1
172654247853282,Shenhav musanbar,Shenhav Musanbar,245,3
100978407934166,תנועה ישראלית,Israeli Movement,241,6
140536699429565,המכון למחקרי ביטחון לאומי,המכון למחקרי ביטחון לאומי,239,3
698427173532872,חופות - מבית השגחה פרטית,חופות,229,2
100160129076368,רפי סער - ראש העיר כפר סבא,רפי סער - ראש העיר כפר סבא,226,1
440643535984451,הגליל התחתון,מועצה אזורית גליל תחתון,223,2
136456246407342,לשכת סוכני ביטוח,Tal Sanderoni,215,20
546024288762312,"ד""ר יחיאל לסרי",עיריית אשדוד,200,2
1822651321364643,121 - מנוע לשינוי חברתי,121 - מנוע לשינוי חברתי,192,2
104222621115858,הביטחוניסטים,הביטחוניסטים,190,3
558702227875758,רוני רימון,רוני רימון,185,1
162089177185799,התאחדות התעשיינים בישראל,התאחדות התעשיינים בישראל,180,2
100301088671913,Tal Hershkovitz,Tal Hershkovitz,174,1
106836891775374,אסנת ספורטה - Osnat Saporta,אסנת ספורטה - Osnat Saporta,173,4
1392138171047822,"ארגון נכי צה""ל","ארגון נכי צה""ל",168,2
756869797682674,Свободный Израиль,Свободный Израиль,167,2
574030775948002,Ohr Torah Stone - אור תורה סטון,Ohr Torah Stone - אור תורה סטון,166,5
280542409315,יד יצחק בן-צבי,יד יצחק בן-צבי,162,11
33942762466,Shalom Hartman Institute מכון שלום הרטמן,Shalom Hartman Institute - מכון שלום הרטמן,162,9
147197672560846,קרן אדמונד דה רוטשילד - The Edmond de Rothschild Foundation IL,קרן אדמונד דה רוטשילד - The Edmond de Rothschild Foundation IL,159,2
533100153535400,الهستدروت الجديدة,الهستدروت الجديدة,159,1
2397304340492953,מטה הבטיחות בענף הבנייה,הקרן לעידוד ולפיתוח ענף הבנייה,158,1
129709433742187,Shalem College - המרכז האקדמי שלם,Shalem College - המרכז האקדמי שלם,151,3
1484712825147171,Tomer Warsha Adv • Immigration to Israel • Aliya • Immigrants • Citizenship,"משרד עו""ד תומר ורשה",150,10
111177802287614,Begin Center | מרכז מורשת מנחם בגין,Begin Center | מרכז מורשת מנחם בגין,150,5
1633801720194315,מועצה מקומית פרדס חנה כרכור,מועצה מקומית פרדס חנה כרכור,150,4
231312744300983,טל מגרה-Tal Megera,אופקימים,148,1
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,145,4
676336439165235,קרן משפחת רודרמן: יחסי ישראל-יהדות ארצות הברית,קרן משפחת רודרמן: יחסי ישראל-יהדות ארצות הברית,145,14
