Page ID,Page name,Disclaimer,Amount spent (MXN),Number of ads in Library
191231480284,Gobierno de la Ciudad de México,Gobierno de la Ciudad de México,41781,20
209770450386,El Gobierno de Nuevo León,Gobierno del Estado de Nuevo León,37506,4
234934546961166,Escudo Urbano C5 Jalisco,Escudo Urbano C5 Jalisco,27479,8
104868202533100,Café y Noticias Mx,cafeynoticiasmx.com,20207,82
146709175702544,Gobierno de Quintana Roo,Gobierno de Quintana Roo,19182,18
108819392526809,Partido Acción Nacional,Partido Acción Nacional,18360,31
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,17578,20
133059550071850,Gobierno de Guadalajara,Gobierno de Guadalajara,15723,42
449319475244963,Comité Directivo Estatal del PAN Chihuahua,Comité Directivo Estatal del PAN Chihuahua,13079,9
291420500968149,Ricardo Mejia Berdeja,Ricardo Mejia Berdeja,11094,19
112882117843391,Morena Estado de México,morenaedomex.si,10457,56
1024449434274133,Partido Verde Coahuila,Partido Verde Coahuila,10085,1
110649732291877,Secretaría de Desarrollo Económico Sustentable (SDES),Secretaría de Desarrollo Económico y Sustentable Guanajuato,9805,4
1176429695708615,Secretaría de Turismo del Gobierno del Estado de Guanajuato,Secretaría de Turismo del Gobierno del Estado de Guanajuato,9624,6
254852601222832,CEMEX México,CEMEX México,9322,50
122404620204,Oxfam México,OXFAM MEXICO AC,9299,4
109312438635466,Cruzada Morenista,cruzadamorenista.com,9219,58
245495562137150,Mitofsky,Roy Campos,9195,52
276844475727924,Turismo Colima,Gobierno Colima SA de CV,9084,14
449095701815347,Salvador Zamora,Salvador Zamora,8780,7
56713285274,Greenpeace México,Greenpeace México,8035,17
340786939279382,Secretaría de Educación de Guanajuato SEG,Secretaría de Educación de Guanajuato,7473,4
113573477135935,Servicio de Administración Tributaria del Estado de Guanajuato,Servicio de Administración Tributaria del Estado de Guanajuato,7425,5
520075024716940,Movimiento Ciudadano Coahuila,Movimiento Ciudadano Coahuila,7211,2
102863700463398,Pepe Couttolenc,Partido Verde EDOMEX,7155,8
104680124489636,Demoscopia Digital,Demoscopia Digital,6855,38
393851270632362,Maru Campos Galván,Maru Campos Galván,6659,13
178625645626125,Movimiento Ciudadano Nuevo León,Movimiento Ciudadano NL,6647,33
1540267016299241,Gobierno de Atizapán de Zaragoza,Gobierno de Atizapán de Zaragoza,6019,84
455208497905538,Secretaría del Migrante y Enlace Internacional,Adsproject Media,5914,4
259294300089,Gobierno de Zapopan,Gobierno de Zapopan,5796,4
837850536243904,UDC - Unidad Democrática de Coahuila,UNIDAD DEMOCRÁTICA DE COAHUILA,5732,9
100220696003610,Chisme a la Carta,Chisme a la Carta,5531,7
465531963489973,Verónica Delgadillo,Verónica Delgadillo,5047,4
104800055232221,Electoralia,electoralia,5014,62
215836968456734,Alfonso Martínez Alcázar,Alfonso Martínez,4943,11
34767149008,Tecnológico de Monterrey,Tecnológico de Monterrey,4940,5
505132912869455,Instituto Guanajuatense para las Personas con Discapacidad,Ads Project Media,4821,6
