Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
126567104406,Hyresgästföreningen,Hyresgästföreningen,17359,112
109886133732943,RESCUE - Sverige,RESCUE - Sverige,11031,2
608975645850217,Vattenfall,Vattenfall Sverige,10511,42
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,9575,9
162985227114132,Skellefteå Kraft,Skellefteå Kraft,8751,7
382243262003,Plan International Sverige,Plan International Sverige,8678,10
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),8404,29
19746853632,Djurens Rätt,Djurens Rätt,7662,12
59324455950,UNICEF Sverige,UNICEF Sverige,6966,9
95735961890,Greenpeace Sverige,Greenpeace Sverige,6560,106
101341883359561,Matsmart Sverige,Matsmart,6139,18
369582590803,Dagens ETC,ETC-tidningarna,6129,13
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,5990,61
111630258867610,Röda Korset,Röda Korset,5870,8
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,5166,30
383396680556,ATG,These ads ran without a disclaimer,5103,2
643137272398136,Sverige för UNHCR,Sverige för UNHCR,4859,17
72659261793,Rädda Barnen,Rädda Barnen,4830,48
115212521895994,Vattenfall Eldistribution AB,Vattenfall Eldistribution AB,3721,6
186513678039755,Fortum,Fortum Sverige,3687,33
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,3335,28
314872662206,Ekonomifakta,Ekonomifakta,2933,19
161213770567846,Operation Smile Sverige,Operation Smile Sverige,2588,6
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,1731,27
506685746198996,DebattNytt,Bror Carl Jakobsson,1660,2
356032977210,Vi-skogen,Vi-skogen,1654,10
42676805259,Diakonia,Diakonia,1533,6
111699453757094,Soft Towel Games,These ads ran without a disclaimer,1349,2
273053169937029,ClimateHero,ClimateHero,1272,9
212604496324,Fackförbundet ST,Fackförbundet ST,1202,59
266170183550491,Nya Kompisbyrån,Nya Kompisbyrån,1084,4
313671265509,Tankesmedjan Tiden,Tankesmedjan Tiden,1082,5
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,955,1
123739584343055,Social Media Rekrytering,Social Media Rekrytering,888,6
379686162129542,Svea Bank,Svea Ekonomi,862,5
312084019369,Dagens Medicin,Dagens Medicin,830,2
239855722130,Nyhetsmagasinet Fokus,Fokus,819,11
207890945895422,Jordens Vänner / Friends of the Earth Sweden,Jordens Vänner,813,5
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,741,27
112225970344,Räddningsmissionen,Räddningsmissionen,676,20
253510692370,Arbetaren,Arbetaren,669,2
1531320107133721,Syre,Dagens O2 AB,661,4
899603916845362,JAG Personlig assistans,JAG Personlig assistans,610,1
328754490337,Vårdförbundet,Vårdförbundet,608,36
103296115466644,Skattenytta,Kommissionen för Skattenytta,583,3
387421644643053,Hyresgästföreningen BohusÄlvsborg-Skaraborg,Hyresgästföreningen BohusÄlvsborg-Skaraborg,560,19
109969847586061,Morgon-Tidningen,AIP Media,552,1
107081822705414,Småföretagarnas Riksförbund,Småföretagarnas Riksförbund,550,1
1545369075688158,Brottsofferjouren Sverige,Brottsofferjouren Sverige,523,16
45101268520,SSU,SSU,468,7
153386171353294,LRF Västra Sverige,LRF Västra Sverige,460,1
91217182731,Nordiska museet,Nordiska museet,457,12
152085291138,Aktuellt i Politiken,Aktuellt i Politiken,451,3
166406746310,Resumé,Resumé,450,1
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,444,11
270417619700700,Snb:s Skribentskola,Svenska Nyhetsbyrån,421,2
513084415387217,Motalamoderaterna,Moderata Samlingspartiet,410,1
208751565805849,Stiftelsen Expo,Stiftelsen Expo,407,4
539297539496434,Dagens Samhälle,Dagens Samhälle,388,1
314283591054,Byggnads,Byggnads,371,2
173745622660246,Bring Sverige,Bring Sverige,344,1
104150768465045,Med Israel för fred - MIFF Sverige,Med Israel for fred-Sverige,338,2
153270724787,Amnesty International Sverige,Amnesty International Sverige,333,2
163305633746125,Karneval förlag,Holviks,328,1
212049035488183,The Hunger Project Sverige,The Hunger Project Sverige,328,1
223302541061447,Nema Problema,Nema Problema,322,2
108603445828840,Miljöpartiet de gröna i Linköping,Miljöpartiet i Linköping,322,1
175843834306,WaterAid Sverige,WaterAid Sverige,321,8
109344797318593,Vi Som Bygger Landet,Vi som bygger landet,306,3
382066395683576,Dustin,Dustin,304,1
100323819247251,Désirée Pethrus,Kristdemokraterna Stockholm,284,2
301055809910083,Luleå Energi,Luleå Energi,279,4
440459709390224,Hitachi Energy,KSMG,277,2
408171019221426,Slöseriombudsmannen,Skattebetalarnas Förening,256,5
237146235237,Timbro,Tankesmedjan Timbro,249,3
237287320360804,Omtanke.today,Jenny Fors,244,6
37267060518,Världens Barn,Världens Barn,238,1
100523520034965,Region Uppsala,KSMG,235,1
329452290816078,Tidningen Market,Tidningen Market,224,1
399044617221,Läraren,Lärarnas tidning,221,3
111564248245329,Rimliga villkor,Tove Anna Dagerman,220,1
120216874723147,Svenskt Sigill,Svenskt Sigill,219,15
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,214,1
316462188971,Flamman,Tidningsföreningen Norrskensflamman,205,1
178264915554076,Danske Bank Sverige,Danske Bank Sverige,184,2
303557933102892,Rädda Regnskog,Pella Thiel,183,32
114814873726506,ihuvudetpaenentreprenor,These ads ran without a disclaimer,179,1
111842515680597,Hyresgästföreningen Norrland,Hyresgästföreningen,177,18
347852331958080,En Företagares Vardag,En Företagares Vardag Sverige AB,174,3
302201957541,Medelhavsmuseet,Världskulturmuseerna,174,1
1544485135838767,Svenskt Näringsliv Mellansverige,Svenskt Näringsliv Mellansverige,172,9
116625915833782,DailySweden,Mased Media News AB,168,5
107411260903386,Emyze. All in for less.,These ads ran without a disclaimer,167,3
592229251236244,SEM AB,SEM AB,166,1
106369868876618,e-Hälsa + MVTe,Nordic Live Expo AB,147,1
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,147,8
103945879157509,Nordea Fonder,Nordea Funds AB,146,2
107564757366547,Lösningar för Offentlig Sektor,Nordic Live Expo AB,146,1
264426550246963,Kalmar fortsatt framåt - Socialdemokraterna i Kalmar,Kalmar Fortsatt Framåt - Socialdemokraterna i Kalmar,144,1
450481758311196,Moderaterna i Solna,Moderaterna i Solna,138,1
342952129133948,Kultur i Malmö,Kultur i Malmö,137,1
340169928419,Hotell- och restaurangfacket,Hotell- och restaurangfacket,135,1
127215940682242,Studiefrämjandet Sörmland,Studiefrämjandet Sörmland,135,1
231632277255213,Jobba Grönt,Lantbrukarnas Riksförbund,134,1
349041299054769,Kungl. Vetenskapsakademien,Kungl. Vetenskapsakademien,131,1
127757523931098,Emrahus AB,Emrahus AB,130,2
970101589721702,Josefin Malmqvist,Malmqvist Amanda Josefin Theresia,129,2
271560012882635,Svenskt Näringsliv Västra Götaland,Svenskt Näringsliv Västra Götaland,124,5
113710601984970,Barnfonden,Barnfonden,122,1
133148933394485,Socialdemokraterna i Malmö,Socialdemokraterna i Malmö,122,2
363065787024,Norrköpings Tidningar,Norrköpings Tidningar,121,2
80903681019,Corren,Östgöta Correspondenten,121,2
1495636290691848,Vänsterpartiet Stockholms stad,Vänsterpartiet Stockholm stad,119,2
110605492300,RFSL,RFSL,113,1
127063960674693,Svenska Freds- och Skiljedomsföreningen,Svenska Freds- och Skiljedomsföreningen,112,4
197762513603868,MÄN,MÄN,112,3
304929002856002,Miljöpartiet de gröna i Järfälla,Miljöpartiet de gröna i Järfälla,111,1
105847354209034,Protect the Forest - Sweden,Skydda Skogen,111,1
100253435575183,EPHI - Environment and Public Health Institute,Environment and Public Health Institute,111,1
273402369438867,By Billgren,By Billgren AB,110,2
1754723951480332,Luleå Hamn,Luleå hamn,109,1
217391588404948,Katalys,Katalys,109,1
206935943389099,Sexuell och reproduktiv hälsa och rättigheter bland migranter i Sverige,Mazen Baroudi,108,2
100941935326134,RekonstruktionsGruppen,Rekonstruktionsgruppen Sverige AB,106,1
179931025357058,Kommunal,Kommunal,≤100,2
390479295816,Socialdemokraterna i Jönköpings län,Socialdemokraterna i Jönköpings län,≤100,2
624844364247833,Svenskt Näringsliv Värmland,Svenskt Näringsliv Värmland,≤100,4
912984312161760,VoB Syd,Vob Syd Malmö,≤100,2
368972829945550,AP7 Statens premiepensionsfonder,AP7,≤100,3
124892400864698,Företagarna,Företagarna,≤100,1
106579105171694,ETC nyhetsmagasin,ETC Media AB,≤100,1
221023000792,Akademikerförbundet SSR,Akademikerförbundet SSR,≤100,11
101093151787525,Projekt Malmporten,Luleå Hamn,≤100,1
110945563616351,Elisabet Lann,Miriam Helena Lilja,≤100,1
590736644344351,Svenskt Näringsliv Jönköpings län,Svenskt Näringsliv,≤100,3
169151353117822,Folkuniversitetet Göteborg,Folkuniversitetet Göteborg,≤100,1
277520678945640,Svenskt Näringsliv Halland,Svenskt Näringsliv,≤100,3
417057608473946,Svenska Djurskyddsföreningen,Svenska djurskyddsföreningen,≤100,1
186864341337154,Folkbladet,Folkbladet,≤100,2
258559677939181,Liberalerna i Arvika,Lars Anton Sjöstedt,≤100,2
230671826970236,Uppsala konstmuseum,Uppsala kommun,≤100,2
1139097292843761,Kristdemokraterna Göteborg,Miriam Helena Lilja,≤100,1
101320658099429,Renoveringsraseriet,Renoveringsraseriet,≤100,1
10150161538825010,Medborgarskolan,Medborgarskolan,≤100,1
167494870115948,Moderaterna i Lidköping,Moderaterna Lidköping,≤100,1
183209681874080,Realistpartiet,Joakim Granberg,≤100,1
