Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,31437,13
608975645850217,Vattenfall,Vattenfall Sverige,29815,34
126567104406,Hyresgästföreningen,Hyresgästföreningen,22062,58
151159271594797,Systembolaget,Systembolaget,18279,5
72659261793,Rädda Barnen,Rädda Barnen,15663,77
161213770567846,Operation Smile Sverige,Operation Smile Sverige,11489,12
59324455950,UNICEF Sverige,UNICEF Sverige,10390,32
236879092476,Håll Sverige Rent,Håll Sverige Rent,7919,64
122074554119,EU Social,EU Social,7254,7
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),7000,31
111630258867610,Röda Korset,Röda Korset,6451,26
643137272398136,Sverige för UNHCR,Sverige för UNHCR,6001,39
382243262003,Plan International Sverige,Plan International Sverige,5767,19
369582590803,Dagens ETC,ETC-tidningarna,5063,30
205373616736,Avfall Sverige,Avfall Sverige,5053,17
109886133732943,RESCUE - Sverige,RESCUE - Sverige,4887,2
95735961890,Greenpeace Sverige,Greenpeace Sverige,4412,100
162985227114132,Skellefteå Kraft,Skellefteå Kraft,4047,12
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,4037,46
133867976608,Naturskyddsföreningen,Naturskyddsföreningen,3986,7
186513678039755,Fortum,Fortum Sverige,3876,24
279974638809211,Oxfam Sverige,Oxfam Sverige,3193,8
130666626950917,Öresundskraft,Öresundskraft,3041,2
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,3009,30
18880778360,ActionAid Sweden,ActionAid Sweden,2889,4
237146235237,Timbro,Tankesmedjan Timbro,2532,47
110723197258182,Sverige inför verkligheten,Sverige inför verkligheten,2344,5
109969847586061,Morgon-Tidningen,AIP Media,2012,4
440345132668081,UL,UL,1917,1
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,1814,36
118090278221826,Erikshjälpen,Erikshjälpen,1697,3
19746853632,Djurens Rätt,Djurens Rätt,1680,2
42676805259,Diakonia,Diakonia,1627,6
150057951690751,OKQ8,OKQ8,1566,2
195379633820701,Svenskt Kött,Svenskt Kött,1553,19
153270724787,Amnesty International Sverige,Amnesty International Sverige,1514,17
103748735910345,Snusarnas Riksförbund,Snusarnas Riksförbund,1437,1
676246449160270,Sverigedemokraterna,Sverigedemokraterna,1334,17
314872662206,Ekonomifakta,Ekonomifakta,1293,67
237813956289260,Maskrosbarn,Maskrosbarn,1290,10
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,1279,1
109609604086656,Vejpkollen.se,Vejpkollen.se,1224,2
100253435575183,EPHI - Environment and Public Health Institute,Environment and Public Health Institute,1216,2
1649460475294700,Sverigedemokraterna Uppsala,SD Uppsala,1143,1
296423575695,Afrikagrupperna,Afrikagrupperna,1042,10
217391588404948,Katalys,Katalys,1011,5
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,990,27
106291668359607,Gabriella Lavecchia,Seko,980,1
