Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
608975645850217,Vattenfall,Vattenfall Sverige,32029,22
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,20024,27
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,18350,29
369582590803,Dagens ETC,ETC-tidningarna,16061,30
126567104406,Hyresgästföreningen,Hyresgästföreningen,15682,53
151159271594797,Systembolaget,Systembolaget,14438,7
643137272398136,Sverige för UNHCR,Sverige för UNHCR,10608,26
111630258867610,Röda Korset,Röda Korset,7247,18
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),6399,23
382243262003,Plan International Sverige,Plan International Sverige,5897,13
161213770567846,Operation Smile Sverige,Operation Smile Sverige,5822,9
369122343101775,e.on,E.ON Sverige AB,5219,1
109886133732943,RESCUE - Sverige,RESCUE - Sverige,4861,1
130040890394815,Skånetrafiken,Skånetrafiken (Region Skåne),4558,4
165168156799,Göteborgs-Posten,Göteborgs-Posten,4355,14
101341883359561,Matsmart Sverige,Matsmart,4346,9
95735961890,Greenpeace Sverige,Greenpeace Sverige,4330,96
150057951690751,OKQ8,OKQ8,4024,8
186513678039755,Fortum,Fortum Sverige,3711,21
239177706143268,Mobility Sweden,Mobility Sweden,3688,4
59324455950,UNICEF Sverige,UNICEF Sverige,3388,16
18880778360,ActionAid Sweden,ActionAid Sweden,3360,3
133867976608,Naturskyddsföreningen,Naturskyddsföreningen,3169,14
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,3010,38
237146235237,Timbro,Tankesmedjan Timbro,2995,42
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,2595,40
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,2562,6
203547006337155,Göteborgs Stadsmission,Göteborgs Stadsmission,2535,9
234172635050,Forum för levande historia,Forum för levande historia,2418,5
175656912484553,Unionen,Unionen,2272,1
72659261793,Rädda Barnen,Rädda Barnen,2056,30
193309030695120,UR,UR,2046,17
10150161538825010,Medborgarskolan,Medborgarskolan,2018,7
277541019375317,Jämställdhetsmyndigheten,These ads ran without a disclaimer,2017,1
110723197258182,Sverige inför verkligheten,Sverige inför verkligheten,1928,4
223302541061447,Nema Problema,Nema Problema,1872,52
314872662206,Ekonomifakta,Ekonomifakta,1862,95
117109165023455,Nordnet,Nordnet Bank AB,1857,1
299065246064,"Seko, Service- och kommunikationsfacket","Seko, Service- och kommunikationsfacket",1796,3
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,1753,35
42676805259,Diakonia,Diakonia,1712,14
809338299217333,Svenska Epoch Times,These ads ran without a disclaimer,1660,4
19746853632,Djurens Rätt,Djurens Rätt,1659,5
106348682400630,Nova - AI Chatbot,These ads ran without a disclaimer,1584,4
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,1520,8
133910158381,Saco,Saco,1482,2
115403725210334,Hand in Hand Sweden,Hand in Hand Sweden,1459,1
112338252157105,Viskadalen,Viskadalen,1333,2
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,1330,4
323156205347,Vänsterpartiet,Vänsterpartiet,1306,11
102335578503312,Linköpingslistan,Linköpingslistan,1289,1
115212521895994,Vattenfall Eldistribution AB,Vattenfall Eldistribution AB,1226,4
155824787799,EU-kommissionen i Sverige,EU-kommissionen i Sverige,1172,5
