Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
100900832922166,אחים לנשק-לוחמים ולוחמות במסע להצלת הדמוקרטיה,Michal Even,2709,5
256244498134186,אגף הביטחון - משרד ראש הממשלה,אגף הביטחון - משרד ראש הממשלה,2307,2
103851839280828,חופשי בארצנו - מטה המאבק,מטה המאבק - נלחמים על הדמוקרטיה,2270,8
429184557235927,בצלאל סמוטריץ',בצלאל סמוטריץ,1906,6
114777898543659,Docaviv דוקאביב,Docaviv,1203,12
110917020553426,Ari Shavit - ארי שביט,Ari Shavit - ארי שביט,985,27
106021541456343,קארן טל - Karen Tal,קארן טל - Karen Tal,905,1
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,869,5
178433145502975,Avigdor Liberman - אביגדור ליברמן,ישראל ביתנו,844,10
204780362875106,מקור ראשון,מקור ראשון,794,93
141721971504,Histadrut - ההסתדרות החדשה,Ricki Bar,781,3
662721113760589,TheMarker Labels,TheMarker Labels,704,5
500238833397356,ציפי ברנד,ציפי ברנד,673,5
251119721945461,אופיר סופר - Ofir Sofer,אופיר סופר - Ofir Sofer,642,8
343675698989847,חברת החשמל לישראל Israel Electric Corporation,"חברת החשמל לישראל בע""מ",560,6
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,539,41
103428925850338,אבי סלמה - נתניה,Avi Slama,535,2
140536699429565,המכון למחקרי ביטחון לאומי,המכון למחקרי ביטחון לאומי,488,4
161648040544835,יצחק הרצוג - Isaac Herzog,יצחק הרצוג - Isaac Herzog,461,1
103907495935157,צו חירום,צו חירום,438,15
1034509719896684,המכון החרדי למחקרי מדיניות,מכון החרדי למחקרי מדיניות,420,2
116563891775107,עיריית פתח תקווה,עיריית פתח תקוה,419,11
1432282697015880,הסתדרות הפועל המזרחי,הסתדרות הפועל המזרחי,407,4
57400032655,קבלה לעם,"בני ברוך קבלה לעם ע""ר",390,6
426502237384307,מפלגת יש עתיד,מפלגת יש עתיד,363,2
103851895179872,אמהות לביאות,Nataly Milner,359,2
1073548259341247,לובי 99,לובי 99,348,3
704953553224965,Вопросы гражданства и статуса в Израиле. Адвокат Александр Френкель,Alexander Adv,342,2
104222621115858,הביטחוניסטים,הביטחוניסטים,335,9
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",332,34
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,327,5
444832565529651,המכון הישראלי לדמוקרטיה,המכון הישראלי לדמוקרטיה,318,40
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,317,13
562900707171914,ליעד אילני לראשות עיריית רמת-גן,סיעת רמת-גן שלנו,315,1
280542409315,יד יצחק בן-צבי,יד יצחק בן-צבי,313,5
107926607591864,זוּלת - לשוויון וזכויות אדם,זוּלת - לשוויון וזכויות אדם,309,1
849824028408565,תנועת אם תרצו,תנועת אם תרצו,308,10
137449656335533,Amnesty International Israel,Amnesty International Israel,303,21
471173436243263,جمعية حقوق المواطن في اسرائيل,جمعية حقوق المواطن في اسرائيل,297,3
870129976377104,הנהגת ההורים הארצית,דרור יהב,296,3
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,294,2
303720457847,לשכת רואי חשבון בישראל,לשכת רואי חשבון בישראל,290,6
936130799779065,עו״ד אלברט טייב בשביל הכפר,עו״ד אלברט טייב בשביל הכפר,289,4
979469898759509,יוסי חביליו - Yosi Havilio,יוסי חביליו - Yosi Havilio,288,5
114543286929553,אירועי תרבות בספרייה הלאומית,הספריה הלאומית,281,3
111523625527552,התנועה לאיכות השלטון,התנועה לאיכות השלטון,267,5
698427173532872,חופות - מבית השגחה פרטית,חופות,258,1
977353718949028,מיקי זוהר-  Micki Zohar,ח״כ מיקי זוהר  Micki Zohar,257,1
147748795257795,אחריי,אחריי,251,5
128753804569169,"עו""ד רחל פרץ גלם","עו""ד רחל פרץ גלם",241,6
554308731366675,محامون من أجل إدارة سليمة - Lawyers for Good Governance,lawyers for good governance,238,20
213801788683219,עיריית ראש העין,עיריית ראש העין,235,1
199381213757428,שי קינן - shai keinan,שי קינן - shai keinan,235,5
452342168247343,יוחנן פלסנר - Yohanan Plesner,המכון הישראלי לדמוקרטיה,233,12
1514952655390958,משרד תומר ורשה - עורכי דין • הגירה והסדרת מעמד • אשרות בישראל • זכויות אדם,"משרד עו""ד תומר ורשה",229,6
