Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
100947022065093,Okresowa Koalicja,Okresowa Koalicja,2996,9
339855706171439,Dobra Fabryka,Dobra Fabryka,1973,11
228168274881,wysokieobcasy,wysokieobcasy,1912,32
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,1828,47
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,1777,36
57544755889,Amnesty International Polska,Amnesty International Polska,1584,27
178362315106,European Parliament,European Parliament,1245,9
32104614789,Greenpeace Polska,Greenpeace Polska,1038,2
102931488739,Platforma Obywatelska,Platforma Obywatelska,915,12
104061062331637,Pałac Saski,Pałac Saski Sp. z o.o.,910,5
178415208919146,Suwerenna Polska,Solidarna Polska,824,18
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,806,17
107750507339408,Bart Staszewski,Fundacja Basta,760,4
112023696910232,ważne sprawy,Fundacja Ważne Sprawy,737,217
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,699,150
1227194230675141,Pratia,Pratia SA,652,22
105745031598028,Campus Polska Przyszłości,Fundacja Campus Polska Przyszłości,645,8
749393698434460,Jarosław Krajewski,Jarosław Krajewski,624,8
104623181081757,Budżet Obywatelski Mazowsza,Urząd Marszałkowski Województwa Mazowieckiego,576,41
391098174296294,Super Express,se.pl,575,13
513969188677442,Compassion Polska,Compassion Polska,526,10
940058816041174,Federacja Przedsiębiorców Polskich,Federacja Przedsiębiorców Polskich,526,3
490207317852864,Obserwatorium Polityki Miejskiej IRMiR,Instytut Rozwoju Miast i Regionów,514,3
1608832986037147,Super Express Warszawa,Warszawa - Eska Info,498,3
385532321805330,Pomorskie,Pomorskie,466,11
109108387625446,Marwan,These ads ran without a disclaimer,460,25
353030510177,Centrum Nauki Kopernik,Centrum Nauki Kopernik,447,44
376660699164364,Rafał Komarewicz - Przewodniczący Rady Miasta Krakowa,Rafał Komarewicz,406,10
102577288350341,Super Biznes,se.pl,375,12
108301418501661,Odszkodowania Za Represje 1944-1989,Odszkodowania Za Represje 1944-1989,366,3
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,360,14
292640324174614,Hellozdrowie.pl,Redakcja Hello Zdrowie,341,6
182038191908977,Ministerstwo Cyfryzacji,Kancelaria Prezesa Rady Ministrów,328,7
1683534065241470,OKO.press,OKO.press,319,18
475584852475176,Pozytron,POZYTRON Radiologia Medyczna,312,6
252707301407911,Ministerstwo Rolnictwa i Rozwoju Wsi,Ministerstwo Rolnictwa i Rozwoju Wsi,299,1
653937168081792,PZU,Powszechny Zakład Ubezpieczeń Spółka Akcyjna (PZU SA),288,6
105636040979969,Polska 2050,Polska 2050 Szymona Hołowni,287,10
230415296997772,bydgoszcz.pl,bydgoszcz.pl,286,2
1381575975475340,EduAkcja - szkolenia dla nauczycieli,EduAkcja sp. z o.o.,271,3
292514454554454,Cartrack Polska,Cartrack Polska,266,2
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,257,5
424950454257785,Kampania Prawdy,Kampania Prawdy,254,2
557305027641691,Prof. Ryszard Legutko,European Parliament ECR Group,245,1
