Page ID,Page name,Disclaimer,Amount spent (SAR),Number of ads in Library
169257739813336,لافونتين فنادق ومنتجعات  - Lafontaine Hotels & Resorts,These ads ran without a disclaimer,275,1
106695651835392,Riyadh Expo 2030,These ads ran without a disclaimer,213,1
109232711544539,hairstyle.ranim.a,These ads ran without a disclaimer,≤100,1
110746171982463,Mozzn,These ads ran without a disclaimer,≤100,1
108536448817351,القاهرة للسيارات الكورية-Cairo for Korean Auto,These ads ran without a disclaimer,≤100,1
119682554490431,মাহাফুজ ভাই,These ads ran without a disclaimer,≤100,1
101882448673,Dezeen,These ads ran without a disclaimer,≤100,1
103671952774472,Md Habibul Islam,These ads ran without a disclaimer,≤100,1
110251878774224,Thai down  Store,These ads ran without a disclaimer,≤100,1
107668211525443,manalmkattan,These ads ran without a disclaimer,≤100,1
110470091436602,Ici Beyrouth,These ads ran without a disclaimer,≤100,1
106062525869064,Tuhinur Rahman,These ads ran without a disclaimer,≤100,1
101837288924546,Muslimi,These ads ran without a disclaimer,≤100,3
378491012597207,وزارة الأوقاف والإرشاد,These ads ran without a disclaimer,≤100,1
189999018361997,هيثم حسين,These ads ran without a disclaimer,≤100,1
103165837903577,Twjeih,These ads ran without a disclaimer,≤100,1
1508734656091225,فرسان الإمارات,These ads ran without a disclaimer,≤100,1
117352551390847,DQS: SEAT of POWER,These ads ran without a disclaimer,≤100,1
111679394767549,المشروع القومي لمشتقات البلازما,These ads ran without a disclaimer,≤100,1
223495844457800,China Plus Culture,These ads ran without a disclaimer,≤100,1
372634879599800,Olymp Trade,These ads ran without a disclaimer,≤100,1
264907087015052,Sayidaty Kitchen مطبخ سيدتي,These ads ran without a disclaimer,≤100,1
101448252940651,ar.beyond,These ads ran without a disclaimer,≤100,1
102023009327901,Global Compassion Coalition,These ads ran without a disclaimer,≤100,1
147710335240518,Eindhovens Dagblad,These ads ran without a disclaimer,≤100,1
673519436096629,ET بالعربي,These ads ran without a disclaimer,≤100,1
1802248836771260,Weird Little Tales,These ads ran without a disclaimer,≤100,1
187766727949541,Deportivo Alavés,These ads ran without a disclaimer,≤100,5
116927951435492,Funny Voice,These ads ran without a disclaimer,≤100,1
1539423449628439,شبكة أصدقاء فلسطين,These ads ran without a disclaimer,≤100,1
2576128172613575,سفتك للتجارة والاستثمار,These ads ran without a disclaimer,≤100,1
105039671446711,Funky Hippo,These ads ran without a disclaimer,≤100,1
107141741884439,Aqua Resort Tabarka - Folla Immobiliere,These ads ran without a disclaimer,≤100,1
106875275519862,Morocco AM 2023,These ads ran without a disclaimer,≤100,1
111143778647458,Tiffany Oxford,These ads ran without a disclaimer,≤100,1
