Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
360579527982726,מחאת הגלימות השחורות,מחאת הגלימות השחורות,3016,4
325131448440639,מפלגת נעם,מפלגת נעם,1714,19
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",1586,24
107217383988190,מגזין אפוק,Epoch Magazine,1210,24
204780362875106,מקור ראשון,מקור ראשון,1148,74
162089177185799,התאחדות התעשיינים בישראל,התאחדות התעשיינים בישראל,810,6
129709433742187,Shalem College - המרכז האקדמי שלם,Shalem College - המרכז האקדמי שלם,744,17
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",710,32
790149967713981,דרכנו,דרכנו,709,7
206692749419285,עיריית ראשון לציון,Debby&Ron LTD,702,3
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,646,4
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,630,2
104743111658191,Ron Ben Shushan,רון בן שושן,621,2
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,620,14
1662907067255622,איגוד הגז הטבעי,Unik,616,4
1546772755634761,עמותת  מִפרקים צעירים - Mifrakim Tzeirim association,עמותת מפרקים צעירים,616,16
501178966564217,פורום קהלת Kohelet Forum,פורום קהלת Kohelet Forum,571,28
102660785992341,צדק צדק תרדוף,Omer Feldman,554,1
198917210119704,שלום עכשיו,שלום עכשיו,527,1
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,501,5
109523830757998,דמוקרטtv,דרכנו,487,10
303720457847,לשכת רואי חשבון בישראל,לשכת רואי חשבון בישראל,470,12
94258847306,האגודה לזכויות האזרח בישראל,האגודה לזכויות האזרח בישראל,448,14
304921469636475,סיכוי-אופוק سيكوي-أفق,עמותת סיכוי-אופוק,443,15
153664638161877,מתן דיל- Matan Dil,מתן דיל- Matan Dil,423,5
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,403,6
604890186681585,מור ויצמן,Mor Weitzman,390,1
111177802287614,Begin Center | מרכז מורשת מנחם בגין,Begin Center | מרכז מורשת מנחם בגין,365,17
1678753882355496,איגוד העובדות והעובדים הסוציאליים,איגוד העובדות והעובדים הסוציאליים,352,1
340069009019,ice אייס,ice אייס,334,7
194200557275526,לשכת העיתונות הממשלתית,לשכת העיתונות הממשלתית,330,3
1534418936869034,אתר החדשות דבר,אתר החדשות דבר,323,1
337591096309750,Embassy of Ukraine in the State of Israel,Embassy of Ukraine in the State of Israel,318,3
100301088671913,Tal Hershkovitz,Tal Hershkovitz,313,1
100614131548339,עמוס שפירא - ראש אחר לתל אביב-יפו,Amos Shapira,302,2
108787681841168,רישיון נשק בקליק,Michael Michel Levi,292,2
554308731366675,محامون من أجل إدارة سليمة - Lawyers for Good Governance,محامون من أجل إدارة سليمة - Lawyers for Good Governance,291,13
767262423350854,פורום הדיור הציבורי,Danny Gigi,289,3
1506163609667780,שקוף - גוף התקשורת של הציבור,שקוף,281,2
103183301914371,כוח של אמא,Nataly Milner,275,1
134896023193138,יוזמת ז'נבה,יוזמת ז'נבה,274,3
109913515759452,Bokra Net بُــــكرا,Bokra Net بُــــكرا,267,6
723141737847411,ראובן לדיאנסקי,ראובן לדיאנסקי,256,2
172654247853282,Shenhav musanbar,Shenhav Musanbar,253,4
156725471013811,כרמל פלור דיזיין Carmel Floor Design,כרמל פלור דיזיין Carmel Floor Design,252,1
57400032655,קבלה לעם,"בני ברוך קבלה לעם ע""ר",249,8
2087629251480875,רונן מרלי - Ronen Marelly,רונן מרלי - Ronen Marelly,238,1
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,236,3
575042382839057,Nissim Vaturi - ניסים ואטורי,ניסּים ואטורי,229,1
500238833397356,ציפי ברנד,ציפי ברנד,210,3
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,206,2
193264714026809,Emunah אמונה,ארגון אמונה,203,2
1392138171047822,"ארגון נכי צה""ל","ארגון נכי צה""ל",170,2
1514952655390958,משרד תומר ורשה - עורכי דין • הגירה והסדרת מעמד • אשרות בישראל • זכויות אדם,"משרד עו""ד תומר ורשה",163,6
704953553224965,Вопросы гражданства и статуса в Израиле. Адвокат Александр Френкель,Alexander Adv,159,3
140536699429565,המכון למחקרי ביטחון לאומי,המכון למחקרי ביטחון לאומי,154,5
104728241521436,האגודה לתרבות הדיור,האגודה לתרבות הדיור,153,6
124894077550811,ישראל חופשית,ישראל חופשית,151,2
503274483198404,לינק Link 20 - התנועה לקידום צעירים עם מוגבלות,לינק Link 20 - התנועה לקידום צעירים עם מוגבלות,151,33
115819226483879,האינטרס שלנו - הלובי שלך בכנסת,האינטרס שלנו,150,1
1484712825147171,Tomer Warsha Adv • Immigration to Israel • Aliya • Immigrants • Citizenship,"משרד עו""ד תומר ורשה",150,8
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,146,1
112910535448250,תנועת רגבים,תנועת רגבים,145,2
107110828789769,רוני בריק,רוני בריק,144,1
536794249813012,תומר גלאם - Tomer Glam,עיריית אשקלון,134,2
178433145502975,Avigdor Liberman - אביגדור ליברמן,ישראל ביתנו,132,3
1633801720194315,מועצה מקומית פרדס חנה כרכור,מועצה מקומית פרדס חנה כרכור,125,3
361464970647064,זהר בלום,זהר בלום,124,2
444832565529651,המכון הישראלי לדמוקרטיה,המכון הישראלי לדמוקרטיה,121,3
33942762466,Shalom Hartman Institute מכון שלום הרטמן,Shalom Hartman Institute - מכון שלום הרטמן,120,7
810904589094226,צביקה ברוט - Tzvika Brot,צביקה ברוט - Tzvika Brot,119,1
190496434307366,חירייה | המרכז לחינוך סביבתי | Hiriya,חירייה - המרכז לחינוך סביבתי,118,1
134470763282957,European Union in Israel,European Union in Israel,118,2
2006017239720182,שחרור מוחלט,רועי שפרניק,118,1
670447859788515,יניב דרי - מחוברים לתושב,Yaniv Derry,115,2
655074111504644,تاغ ميئير: أمل، لا إرهاب,تاغ ميئير: أمل، لا إرهاب,114,1
291808504292893,מתנת חיים - השתלות כליה,מתנת חיים,112,2
2145340712350945,נעמה לזימי - Naama Lazimi,נעמה לזימי - Naama Lazimi,110,5
401082636658821,איגוד ערים לאיכות הסביבה שרון - כרמל,איגוד ערים שרון כרמל,110,2
203379449685023,לוחמים לשלום,לוחמים לשלום,107,1
126099790738165,אנימלס,אנימלס,102,3
104222621115858,הביטחוניסטים,הביטחוניסטים,≤100,3
1073548259341247,לובי 99,לובי 99,≤100,1
102371638090830,רדיקל,רדיקל - בית לרעיונות,≤100,3
119925112062377,חדשות האנרגיה הירוקה,Eitan Parnass,≤100,1
511212138978790,"בית ש""י עגנון בירושלים",בית ש״י עגנון בירושלים,≤100,1
113789568181754,איציק דנינו - ראש העיר שלי,איציק דנינו,≤100,4
179034435458425,פנאי העיר חדרה,פנאי העיר חדרה,≤100,5
103851895179872,אמהות לביאות,Nataly Milner,≤100,2
114501578583315,סינמטק תל אביב,Cinematheque Tel Aviv,≤100,2
775262769219310,עודד פורר - Oded Forer,עודד פורר - Oded Forer,≤100,1
164514821050422,בועז שלמה,בועז שלמה,≤100,3
403470203161681,"קרן רש""י - Rashi Foundation","קרן רש""י לצמצום פערים חברתיים",≤100,3
108548678391085,מצעד החיים,הירואיק מדיה,≤100,3
717156685055452,תנופה בקהילה-Tenufa Bakehila,תנופה בקהילה,≤100,2
649373828424341,Moshe Lion - משה ליאון,Moshe Lion - משה ליאון,≤100,2
134252303927914,Майкл Мур - מייקל מור,Майкл Мур - מייקל מור,≤100,2
1551528425093736,Михаэль Лайтман,Михаэль Лайтман,≤100,1
139320722917886,מרכז יצחק רבין,מרכז יצחק רבין,≤100,1
221429664638160,קדמה,קדמה,≤100,3
534335679927121,מועצה אזורית עמק חפר,מועצה אזורית עמק חפר,≤100,1
2380394765367859,זהר טל  Zohar Tal,Zohar Tal,≤100,1
101189288896863,לבבי - דפיברילטור להצלת חיים מדום לב בבית,לבבי,≤100,1
100585238528895,לובי המיליון,One Million Lobby לובי המיליון,≤100,4
363179820365917,עיריית כפר סבא,עיריית כפר סבא,≤100,2
136456246407342,לשכת סוכני ביטוח,Tal Sanderoni,≤100,7
424140048151593,אזרחים ותיקים - חולון,אזרחים ותיקים - חולון,≤100,1
106801758928583,המזרח התיכון - סיקור כלי התקשורת במדינות ערב,Danel Salim,≤100,3
239989316604823,יואב קעטבי,יואב קעטבי,≤100,3
189543984502825,משה קונינסקי,משה קונינסקי,≤100,1
271642229543816,בצלם,בצלם,≤100,1
107114480630055,מוטי גלוסקה - מחקרי ביטחון ואסטרטגיה,מוטי גלוסקה - מחקרי ביטחון ואסטרטגיה,≤100,1
676336439165235,קרן משפחת רודרמן: יחסי ישראל-יהדות ארצות הברית,קרן משפחת רודרמן: יחסי ישראל-יהדות ארצות הברית,≤100,4
104383949185600,יעקב מזרחי - Jakob Mizrahi,יעקב מזרחי,≤100,3
197861515565,שתיל - شتيل - Shatil,שתיל - Shatil,≤100,2
100319168743581,אקולוגז - Ecologz,קומפוסט אור,≤100,2
1822651321364643,121 - מנוע לשינוי חברתי,121 - מנוע לשינוי חברתי,≤100,1
100364191595090,הדסה - המרכז הרפואי של סוכני הביטוח,בית חולים הדסה,≤100,2
2036461326389031,Nir A. Cohen,Nir A. Cohen,≤100,2
103459003107598,ארגון העיתונאים והעיתונאיות בישראל,ארגון העיתונאים והעיתונאיות בישראל,≤100,2
100978407934166,תנועה ישראלית,Israeli Movement,≤100,1
102978041943596,היחידה לאיכות הסביבה נגב מזרחי,היחידה האזורית לאיכות הסביבה נגב מזרחי,≤100,1
142354389182578,הפורום לחשיבה אזורית,הפורום לחשיבה אזורית,≤100,1
551688281583235,יד לוי אשכול - Yad Levi Eshkol,"אסטרטג טכנולוגיות בע""מ",≤100,2
591336644556900,יגאל וינברגר - Igal Winbereger,יגאל וינברגר - Igal Winbereger,≤100,1
123065247744905,ידיעות ספרים שאוהבים,אבי קראוס,≤100,3
153028785566305,Parents Against Child Detention הורים נגד מעצרי ילדים,Parents Against Child Detention הורים נגד מעצרי ילדים,≤100,8
110366224843758,עפולאים מופלאים,דב הירש,≤100,1
121181764576038,ORT Israel - אורט ישראל,Ort Israel,≤100,1
541467762720694,Shimon Sheves שמעון שבס,Shimon Sheves,≤100,1
474051222631952,Think&Drink Different,Think&Drink Different,≤100,5
248788905529463,Детали / новости Израиля,Детали / новости Израиля,≤100,3
521033141311888,Ulpan Bayit - אולפן בית,Ulpan Bayit,≤100,3
332750350674,עמק שווה - Emek Shaveh,עמק שווה - Emek Shaveh,≤100,1
270133532996654,בית פרת - מדרשה ישראלית,בית פרת - מדרשה ישראלית,≤100,1
227073477334754,אופיר שפיגל - יחסי ציבור,אופיר שפיגל תקשורת וקשרי ממשל,≤100,5
489585357777964,"המאירי - עורכי דין ונוטריון - משרד הביטחון נכי צה""ל","המאירי - עורכי דין ונוטריון - משרד הביטחון נכי צה""ל",≤100,2
826817340696745,city face - סיטי פייס,סיטי פייס,≤100,1
