Page ID,Page name,Disclaimer,Amount spent (ZAR),Number of ads in Library
109374997915302,Mayor Geordin Hill-Lewis,Mayor Geordin Hill-Lewis,2698,3
740116816003959,Western Cape Government,Western Cape Government,1969,41
200480966638039,Supremacy 1914,These ads ran without a disclaimer,1353,2
136956534616,Times LIVE,TimesLIVE,1097,13
6011868110,Democratic Alliance,Democratic Alliance,726,3
107169379305548,TLU SA,TLU SA,693,3
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,591,4
325113820874966,OUTA - Organisation Undoing Tax Abuse,Organisation Undoing Tax Abuse (OUTA),586,1
116657351312927,Pledge To Vote SA,Pledge to Vote,521,41
144985128871748,City of Cape Town,City of Cape Town,476,2
1742410059361710,AwakeMzansi,Awake Mzansi,435,2
119736861394881,Financial Mail,BusinessLIVE,282,29
2145594122138312,Action Society,Action Society,269,18
1479166275635514,Western Cape Provincial Parliament,Western Cape Provincial Parliament,267,1
112933978402440,Zackie2024,ZA2024,263,1
208689879164310,ANC KwaZulu-Natal,Mfanelo Magwaza,263,1
446648162438519,Thisisacumen,Acumen Media Management,253,2
106172744063430,The Daily Friend,The Daily Friend,252,20
2215254718532346,Democratic Alliance - Northern Areas,Democratic Alliance,244,1
181204251979581,NEASA,National Employers' Association of South Africa,214,5
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,194,18
1613030308842801,Democratic Alliance Western Cape,Democratic Alliance,158,2
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,118,5
182843381896565,Democratic Alliance Northern Cape,Democratic Alliance,114,1
102265308016316,Al Jama-ah,Al Jama-ah,109,1
112315630440653,Cape Independence Advocacy Group,Cape Independence Advocacy Group,107,1
134187920103120,Dr. J. Reid (Neurologist),Johan Reid,≤100,1
111455384155,Partners in Sexual Health,Hamlet Enrico Johannes,≤100,2
123971017684407,HeraldLIVE - Nelson Mandela Bay,HeraldLIVE,≤100,10
195909420099,Solidariteit,Solidariteit,≤100,1
108096858922548,The People's Movement,The People's Movement,≤100,1
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100,5
246425659800809,Central News,Central News,≤100,2
571775202881997,Democratic Alliance - Mossel Bay Constituency,Democratic Alliance Mossel Bay Constituency,≤100,1
286506558722350,Inside Politics,Inside Politics,≤100,1
215481188466853,Riverside College,These ads ran without a disclaimer,≤100,1
153911331339003,ACDP Western Cape,African Christian Democratic Party,≤100,1
1018230624896572,Siyakwazi Youth Network,Hamlet Enrico Johannes,≤100,1
110993941170214,ChidoBook,These ads ran without a disclaimer,≤100,1
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100,1
1498021203828633,Poder Geopolítico,These ads ran without a disclaimer,≤100,1
107604965285093,CyberSpace Systems,These ads ran without a disclaimer,≤100,1
107846452286908,AskEva,These ads ran without a disclaimer,≤100,1
250305668489402,Professor Kenny,These ads ran without a disclaimer,≤100,1
216741958412414,Avon Worldwide,These ads ran without a disclaimer,≤100,1
8428544759,Six Degrees Records,These ads ran without a disclaimer,≤100,1
105494315161744,talkdiplomacy,These ads ran without a disclaimer,≤100,1
105963665254430,魅力台州 Charm of Taizhou,These ads ran without a disclaimer,≤100,1
277406505978578,E On 3 Group,These ads ran without a disclaimer,≤100,1
106705804357319,Bluetti Global,These ads ran without a disclaimer,≤100,1
117039841320523,Big Pink Youth Dialogue,These ads ran without a disclaimer,≤100,1
2418643321715898,Daily Stickers,These ads ran without a disclaimer,≤100,1
983135718420987,Visit Jiangsu,These ads ran without a disclaimer,≤100,1
876457109153657,PMNCH,These ads ran without a disclaimer,≤100,1
110668218440647,isabellekettner,These ads ran without a disclaimer,≤100,1
113909224980171,Gihad Hamza,These ads ran without a disclaimer,≤100,4
113084254966376,Eddie Maestas,These ads ran without a disclaimer,≤100,2
104922675429516,Merge Cooking:Theme Restaurant,These ads ran without a disclaimer,≤100,1
110463704610731,Cute Kiwi,These ads ran without a disclaimer,≤100,1
