Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
314299585704,PAT&RUB,Ecoidea Sp z oo Sp.k.,13181,10
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,3077,59
654912251187357,Grupa PGE,Grupa PGE,1667,2
228168274881,wysokieobcasy,wysokieobcasy,1226,14
1227194230675141,Pratia,Pratia SA,1161,21
57544755889,Amnesty International Polska,Amnesty International Polska,1108,35
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Iam4u.pl,1010,141
108301418501661,Odszkodowania Za Represje 1944-1989,Łukasz Świątek,919,10
182038191908977,Cyfryzacja KPRM,Kancelaria Prezesa Rady Ministrów,825,14
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,788,14
102931488739,Platforma Obywatelska,Platforma Obywatelska,765,4
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,759,23
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,714,8
513969188677442,Compassion Polska,Compassion Polska,710,20
520444618035778,Grupa EPL w Parlamencie Europejskim,EPP Group in the European Parliament,683,5
178362315106,European Parliament,European Parliament,637,10
105636040979969,Polska 2050,Fundacja Polska Od Nowa,515,4
273827962690526,Otwarte Klatki,Otwarte Klatki,467,6
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,432,10
1683534065241470,OKO.press,OKO.press,420,17
1407603489492838,Instytut na rzecz Kultury Prawnej Ordo Iuris,Instytut na rzecz Kultury Prawnej Ordo Iuris,401,3
178415208919146,Solidarna Polska,Solidarna Polska,378,4
339855706171439,Dobra Fabryka,Dobra Fabryka,374,21
426784938154184,PrzyjacieleZwierzat.pl,PrzyjacieleZwierzat.pl,350,3
295161506338,AKADEMIA PRZYSZŁOŚCI,Stowarzyszenie Wiosna,341,17
104061062331637,Pałac Saski,Pałac Saski Sp. z o.o.,333,7
427646927347438,A4 Katowice - Kraków,Stalexport Autostrada Małopolska S.A.,321,7
371981706755861,Kierunek na EKO,OS3 Sp. z o. o.,321,11
137877409609952,Lewica,Nowa Lewica,318,8
102792325966064,Kopalnia kitu,Kopalnia Kitu (DoubleD Marketing),312,6
192608494083516,Queerowy Maj,Queerowy Maj,302,3
475584852475176,Pozytron,Bartłomiej Jan Ginter,298,13
1465965073732774,Łukasz Kohut,Łukasz Kohut,298,2
230415296997772,bydgoszcz.pl,bydgoszcz.pl,289,3
103692984928665,Huawei Polska,These ads ran without a disclaimer,286,1
395533923834784,PSL Mazowsze,Zarząd Wojewódzki Polskiego Stronnictwa Ludowego Województwa Mazowieckiego,282,28
142614625077,WWF Polska,WWF Polska,260,2
153679474688551,Wydawnictwo Fronda,Wydawnictwo Fronda,257,12
405824882955092,Mazowieckie,Urząd Marszałkowski Województwa Mazowieckiego w Warszawie,245,2
50063176484,TVN24,TVN,239,12
108567461681538,"Polska Katolicka, nie Laicka",Fundacja Instytut Edukacji Społecznej i Religijnej im. Ks. Piotra Skargi,235,2
1190568991079766,Polska za życiem,These ads ran without a disclaimer,218,1
312204349288060,Mariusz Gosek,Mariusz Gosek,216,8
106708966025605,Wydawnictwo W.A.B.,Grupa Wydawnicza Foksal,215,5
145382618855042,Muzeum Sztuki w Łodzi,Muzeum Sztuki w Łodzi,209,1
136884656519145,IOM Poland,International Organization for Migration,201,9
152244658221042,Wielka Litera,Wielka Litera,199,2
142218132483199,Kasa Stefczyka,Kasa Stefczyka,192,5
95661128574,Radio ESKA,Radio ESKA,190,1
544319209354145,Edukacja Domowa,Sławomir Przemysław Jazienicki,188,2
851597268265842,Telewizja Kopernik,TELEWIZJA KOPERNIK,176,18
173086948664,Infor.pl,Infor.pl,165,11
108274755500430,Kolektyw Aktywne Miasto,Stowarzyszenie Młodych Animatorów Kultury,162,3
312816688890250,Dariusz Matecki,Dariusz Matecki Radny Miasta Szczecin,156,2
362731483842344,Agro Trust - Skup i  #𝐖𝐢𝐚𝐝𝐨𝐦𝐨ś𝐜𝐢𝐙𝐛𝐨ż𝐨𝐰𝐞,Marcin Robert Witzling,155,2
160341610647590,Łukasz Gibała,Kraków dla Mieszkańców,154,4
100302862419697,"Wielkopolska, tej",UMWW,153,19
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,151,8
1477251852486946,Kosma Złotowski,Grupa Europejskich Konserwatystów i Reformatorów,150,6
211026625174,Wirtualny Sztetl / Portal Muzeum POLIN,Wirtualny Sztetl / Portal Muzeum POLIN,145,1
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,145,8
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro - Prawo do Życia,133,6
109218848183780,Marek Woźniak,UMWW,126,16
405326618416,Parlament Europejski - Biuro w Polsce,Parlament Europejski - Biuro w Polsce,126,1
109649700417909,Piotr Sak,Poseł na Sejm RP Piotr Sak,124,2
125185964281959,Centrum Edukacji Obywatelskiej (CEO),Centrum Edukacji Obywatelskiej (CEO),117,6
364911490222284,Włodzimierz Czarzasty,Biuro Poselskie Włodzimierza Czarzastego,115,1
253909884588,Centrum Nauki Experyment,Centrum Nauki EXPERYMENT,112,2
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,110,3
999568213449974,"Niezależni PV - Fotowoltaika dla domu, firmy i rolnictwa",Łukasz Zbigniew Czerwiński,110,23
621959344553367,DNA Rynków - merytorycznie o giełdach i gospodarkach,DNA Rynków,102,45
2652652818292489,DAGMA bezpieczeństwo it,DAGMA SP Z O O,102,2
104921858016507,Dzień Dobry Podatki,Michał Wilk,≤100,7
203627442993022,Portal Oświatowy,Wiedza i Praktyka,≤100,1
105629772798008,Kraków PL,Kraków PL,≤100,1
2152238558396822,Mariusz Kałużny,Mariusz Kałużny,≤100,1
2320275388297228,Marcin Romanowski,Marcin Romanowski,≤100,1
132155810207453,Galeria Olimp,Galeria Olimp,≤100,1
1381575975475340,EduAkcja - szkolenia dla nauczycieli,EduAkcja sp. z o.o.,≤100,1
1496359750659795,Michał Wójcik,Michał Wójcik,≤100,2
832320483579139,Vestra,Vestra,≤100,3
971833706177522,Kraków dla Mieszkańców,Kraków dla Mieszkańców,≤100,5
109830831554634,DD Wołów TV,MorrisMarlowe,≤100,3
505864632777215,Tygodnik Lisickiego,Orle Pióro sp. z o.o.,≤100,3
202813996476257,Podlaski.info,Tygodnik Podlaski,≤100,3
255100403945,Polityka,Polityka,≤100,2
108020281494886,Assay Group,Assay Management Sp. z o.o.,≤100,3
127619873953536,Stefczyk.info,Stefczyk.info,≤100,2
111778487054045,TOGETAIR,Kamil Magot,≤100,1
662892093824152,Fundacja Małych Stópek,Fundacja Małych Stópek,≤100,8
163488137165461,E.ON Polska,E.ON Polska,≤100,2
114265080356649,EuroKlima - Energy,EuroKlima Energy,≤100,1
391098174296294,Super Express,se.pl,≤100,2
110594873929432,Gdańsk Pomaga,Fundacja Gdańska,≤100,2
375496365897034,Tkalnia,Stowarzyszenie Tkalnia,≤100,1
122436147816214,Skłodowscy.pl,Kancelaria Podatkowa Skłodowscy,≤100,12
490207317852864,Obserwatorium Polityki Miejskiej IRMiR,Instytut Rozwoju Miast i Regionów,≤100,1
742465142594294,Dan Cake Robimy Klimat,Dan Cake Polonia Sp. z o.o.,≤100,1
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,≤100,1
170894632966683,Warszawski Instytut Bankowości,Sektorowa Rada ds. Kompetencji Sektora Finansowego,≤100,3
102759805294356,Dariusz Matecki - Radny Miasta Szczecin,Dariusz Matecki Radny Miasta Szczecin,≤100,2
514735281965536,Demagog,Demagog,≤100,7
698495676960463,Błażej Poboży,Błażej Poboży,≤100,2
587978354657409,Grupa Morska - Cała Naprzód,Sławomir Stanisław Nowicki,≤100,2
170887773826663,Marcin Warchoł,Marcin Warchoł,≤100,1
1643686859194259,Sebastian Kaleta,Sebastian Kaleta,≤100,1
106991535121828,Medilife. Centrum Rozwoju,Medilife. Health & Care,≤100,24
136390556431938,Pracownia na rzecz Wszystkich Istot,Pracownia na rzecz Wszystkich Istot,≤100,3
163064650412661,Teatr Powszechny w Łodzi,Teatr Powszechny w Łodzi,≤100,5
102577288350341,Super Biznes,se.pl,≤100,6
530684193733422,Marcin Skonieczka,Marcin Skonieczka,≤100,1
1826303394316871,Piotr Skarga - Kaznodzieja Narodu,Piotr Skarga - Kaznodzieja Narodu,≤100,4
143951191449,Profinfo.pl,Wolters Kluwer PL,≤100,2
330644215221,Bankier.pl,Bankier.pl,≤100,5
207653439276138,Fundusze Europejskie dla Dolnego Śląska,Fundusze Europejskie dla Dolnego Śląska,≤100,3
329689093711687,Piotr Zgorzelski Wicemarszałek Sejmu RP,Biuro Poselskie Piotra Zgorzelskiego,≤100,1
107551130622615,Fundacja Biznes Bez Barier,Fundacja Biznes Bez Barier,≤100,2
108494929216934,Marcin Kierwiński,Marcin Kierwiński,≤100,3
105039892358886,Świadczenie Pielęgnacyjne,FURPO GROUP SP. Z O.O.,≤100,3
1725148494424834,Urząd Marszałkowski Województwa Wielkopolskiego,Urząd Marszałkowski Województwa Wielkopolskiego,≤100,27
834495839904474,Michał Cieślak,Leszek Mikołaj Zajęcki,≤100,5
221077284662,Przekrój,Fundacja Przekrój,≤100,1
103355271818004,Ubezpieczenia Effekt,Effekt Sp. z o.o.,≤100,1
1063990387008272,Centrum Życia i Rodziny,These ads ran without a disclaimer,≤100,1
106666447371322,Edward Siarka,Edward Siarka,≤100,1
