Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
109886133732943,RESCUE - Sverige,RESCUE - Sverige,22007,4
643137272398136,Sverige för UNHCR,Sverige för UNHCR,17035,22
126567104406,Hyresgästföreningen,Hyresgästföreningen,15542,112
162985227114132,Skellefteå Kraft,Skellefteå Kraft,12343,13
382243262003,Plan International Sverige,Plan International Sverige,9703,11
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,9085,2
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,8832,33
608975645850217,Vattenfall,Vattenfall Sverige,7674,3
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),7118,21
59324455950,UNICEF Sverige,UNICEF Sverige,6765,9
37267060518,Världens Barn,Världens Barn,6215,3
111630258867610,Röda Korset,Röda Korset,6090,11
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,6006,62
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,5865,30
186513678039755,Fortum,Fortum Sverige,4244,33
95735961890,Greenpeace Sverige,Greenpeace Sverige,4064,70
115212521895994,Vattenfall Eldistribution AB,Vattenfall Eldistribution AB,3996,6
266170183550491,Nya Kompisbyrån,Nya Kompisbyrån,3001,7
314872662206,Ekonomifakta,Ekonomifakta,2934,19
111699453757094,Soft Towel Games,These ads ran without a disclaimer,2753,2
72659261793,Rädda Barnen,Rädda Barnen,2709,24
183959274989548,Landsbygdsnätverket,Landsbygdsnätverket,2030,2
42676805259,Diakonia,Diakonia,1764,8
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,1711,4
209680479955838,Uppsala brandförsvar,Uppsala kommun,1649,2
161213770567846,Operation Smile Sverige,Operation Smile Sverige,1646,6
147547541961576,Council of the European Union,Council of the European Union,1345,2
116625915833782,DailySweden,Mased Media News AB,1323,10
109344797318593,Vi Som Bygger Landet,Vi som bygger landet,1289,8
273053169937029,ClimateHero,ClimateHero,1245,9
212604496324,Fackförbundet ST,Fackförbundet ST,1201,58
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,1150,3
189699774387238,"Andreas Sturesson, kommunalråd",Kristdemokraterna Jönköpings Kommun,1013,2
24574889995,Charlie Weimers MEP,Charlie Weimers,951,1
239855722130,Nyhetsmagasinet Fokus,Fokus,933,17
107411260903386,Emyze. All in for less.,These ads ran without a disclaimer,914,3
123739584343055,Social Media Rekrytering,Social Media Rekrytering,913,5
379686162129542,Svea Bank,Svea Ekonomi,880,5
312084019369,Dagens Medicin,Dagens Medicin,829,2
347852331958080,En Företagares Vardag,En Företagares Vardag Sverige AB,824,7
253510692370,Arbetaren,Arbetaren,772,2
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,743,27
1545369075688158,Brottsofferjouren Sverige,Brottsofferjouren Sverige,703,17
163820136238,LO Sverige,Landsorganisationen i Sverige,673,1
1531320107133721,Syre,Dagens O2 AB,669,4
112225970344,Räddningsmissionen,Räddningsmissionen,663,20
147148791997676,RFSL Jämtland Härjedalen,RFSL Jämtland Härjedalen,638,1
32334375453,Kattjouren,Nätverket Kattjouren,630,1
328754490337,Vårdförbundet,Vårdförbundet,606,36
103296115466644,Skattenytta,Kommissionen för Skattenytta,595,3
91217182731,Nordiska museet,Nordiska museet,582,12
387421644643053,Hyresgästföreningen BohusÄlvsborg-Skaraborg,Hyresgästföreningen BohusÄlvsborg-Skaraborg,567,20
109969847586061,Morgon-Tidningen,AIP Media,553,1
