Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
442403485851495,Morten Helveg Petersen,Morten Helveg Petersen,8232,5
399210657232918,PlanBørnefonden,PlanBørnefonden,6842,35
104544224264943,3F Transport,3F Transport,6391,5
12860228293,Politiken,Politiken,5949,43
26458152911,SOS Børnebyerne,SOS Børnebyerne,5800,25
65929129383,Røde Kors,Røde Kors,5550,17
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,3661,29
304554445813,Videncentret Bolius,Videncentret Bolius,3248,18
59143726810,Psykiatrifonden,Psykiatrifonden,3034,8
110321008383861,Red Barnets landsindsamling,Red Barnet,2722,134
748887235210811,Obton Forvaltning A/S,Obton A/S,2081,13
12787473132,Berlingske,Berlingske,1768,23
1029970060346902,EWII,EWII A/S,1672,2
55365680705,Greenpeace Danmark,Greenpeace Danmark,1661,32
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,1490,1
12212835049,Syddansk Universitet – University of Southern Denmark,Syddansk Universitet,1422,14
125934997444897,SuperBrugsen,Coop,1362,4
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,1281,17
867877683280051,Weekendavisen,Weekendavisen,1277,20
154415494575789,IDA,IDA,1036,6
102031171445921,Grønne Nabofællesskaber,Grønne Nabofællesskaber,1008,52
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,1003,3
167891603415958,Lederne,Lederne,988,15
20303574131,Nationalmuseet,Nationalmuseet,913,6
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,901,17
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,824,1
21465928829,"Venstre, Danmarks Liberale Parti","Venstre, Danmarks Liberale Parti",803,3
314676938743,DM din akademiske fagforening,DM,784,16
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,753,13
133707013355759,Danner,Danner,738,2
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,737,2
102154048301476,Lederstof.dk,Lederne,734,24
304554445813,Videncentret Bolius,Bolius,724,3
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,710,7
130388840342741,Danske Bank,Danske Bank,643,5
246977185497434,Plastic Change,Plastic Change,620,19
167887506877,AIDS-Fondet,AIDS-Fondet,620,4
250994288337708,Sex og Samfund,Sex og Samfund,606,4
121570596369,CARE Danmark,CARE i Danmark,576,15
95141502089,Økonomisk Ugebrev,Økonomisk Ugebrev,574,1
126543540781090,Ældre Sagen,Ældre Sagen,560,17
23488866416,Ateistisk Selskab,Ateistisk Selskab,496,4
166984636671085,Dansk Metal,Dansk Metal,496,8
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,483,23
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,479,2
671022293105597,Alex Vanopslagh,Alex Vanopslagh,477,8
223040066022,Enhedslisten,Enhedslisten,472,1
110560691837684,SolCompagniet,SolCompagniet,436,1
111095867334448,Rent Hav,Rent Øresund,427,1
105511328705392,HØRT,Børns Vilkår,426,6
267019152979,"DPU, Aarhus Universitet",Carsten Henriksen,417,2
447217575331947,Martin Lidegaard,Radikale Venstre,413,2
852608988134698,Tikko,Tikko,389,2
115737371820702,DEO - Demokrati i Europa,DEO - Demokrati i Europa Oplysningsforbundet,380,2
107898832590939,European Commission,European Commission,380,2
287306323369,Børnecancerfonden,Børnecancerfonden,370,2
1704424023182897,Politiken Historie,Politiken Historie,329,10
200480966638039,Supremacy 1914,These ads ran without a disclaimer,319,2
416253895120951,HK Nordjylland,HK Nordjylland,305,8
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,297,8
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam IBIS,288,3
924692171033381,"UNHCR, FN’s Flygtningeorganisation",These ads ran without a disclaimer,260,2
147547541961576,Council of the European Union,Council of the European Union,258,8
105004466262954,Frit Forum Århus,Frit Forum Århus,255,1
2319925761607995,Radio4,RADIO FM4 A/S,231,17
645454495955240,Madmødet,Jan Michelsen,229,12
1684646181850363,TjekDet,TjekDet,218,2
246097715413231,Alkohol & Samfund,Alkohol & Samfund,216,11
657491824390744,Spring Copenhagen,Spring Copenhagen,210,10
1417372171814283,3F Byggegruppen,3F Byggegruppen,207,2
1471913586453233,Organdonation - ja tak,Organdonation - ja tak,194,1
494902077334290,Tuborgfondet,Tuborgfondet,173,6
111561545539837,Krigsmuseet,Krigsmuseet,167,3
363339517015011,Aabenraa Kommune,Aabenraa Kommune,157,1
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,157,1
182121298931589,Odense Kommune,Odense Kommune,147,1
72672361910,Børns Vilkår,Børns Vilkår,144,9
724792894340079,Henning Overgaard,3F,144,2
591683257511399,Sprøjtefri - Nej til sprøjtegifte i haven,VPU - Vandværkerne i Aarhus,139,1
67571270393,Red Barnet,Red Barnet,137,3
133716736641210,LandbrugsAvisen,LandbrugsAvisen,115,2
376442055780548,"Søren Søndergaard, formand for Landbrug & Fødevarer",Landbrug & Fødevarer,113,2
221857051173376,Svanemærket,Miljømærkning Danmark,110,1
134531969945616,Folkebevægelsen mod EU,Folkebevægelsen mod EU,≤100,1
106011385624734,Michael Rosenmark - folketingskandidat for Danmarksdemokraterne,Michael Rosenmark,≤100,2
127374293943963,HK HANDEL,HK Handel,≤100,1
243765466796,Vejle Kommune,Vejle Kommune,≤100,1
161708011540,Mads Duedahl,Venstre i Nordjylland,≤100,10
367522986719919,Gastech-Energi,Gastech-Energi A/S,≤100,3
