Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
225385184188101,ქართული ოცნება / Georgian Dream,ქართული ოცნება / Georgian Dream,146,4
113991509974808,მამუკა ხაზარაძე Mamuka Khazaradze,მამუკა ხაზარაძე Mamuka Khazaradze,145,1
114735666574826,Formula • ფორმულა,TV Formula,122,2
651534988375338,POSTV - ანალიტიკა,POSTV LLC,≤100,10
104544911468291,შალვა პაპუაშვილი • Shalva Papuashvili,Georgian Dream,≤100,2
2167628580128133,ირაკლი კობახიძე / Irakli Kobakhidze,Georgian Dream,≤100,1
353943391364252,TV Imedi,TV Imedi,≤100,2
749989348701035,ეს ქვეყანა შენია • This country is yours,Civil Society Institute,≤100,2
100621279554377,კონსერვატორია,POSTV LLC,≤100,4
114191964091743,"საქართველოს კულტურის, სპორტისა და ახალგაზრდობის სამინისტრო",სიმონა ცალანი,≤100,5
1578471278894473,POSTV - ახალი ამბები,POSTV LLC,≤100,4
180568365331697,შერიგებისა და სამოქალაქო თანასწორობის საკითხებში სახელმწიფო მინისტრის აპარატი,SMR Georgia,≤100,8
373058439451905,Irakli Garibashvili,Irakli Garibashvili,≤100,1
105294965729965,საქართველო უპირველეს ყოვლისა  • Georgia First,Georgia First,≤100,4
1031485756902883,გირჩი • Girchi,გირჩი • Girchi,≤100,1
1037692123012971,კახა ოქრიაშვილი / Kakha Okriashvili,კახა ოქრიაშვილი / Kakha Okriashvili,≤100,1
103965262533554,არ აგარევინებთ,Davit Davitashvili,≤100,2
107963338818553,Massage_Dze,Massage_Dze,≤100,3
1436499703296575,მითების დეტექტორი,მითების დეტექტორი,≤100,3
124485667654878,Kakha Kaladze კახა კალაძე,Kakha Kaladze კახა კალაძე,≤100,1
691251661323712,თავისუფალი ბაზარი,გირჩი • Girchi,≤100,1
480323335835739,მაუწყებელი • Mautskebeli,მაუწყებელი • Mautskebeli,≤100,6
107212234052832,მედიაკრიტიკა / Mediacritic,მედიაკრიტიკა / Mediacritic,≤100,1
1159313984168136,europop,Popsport,≤100,2
1545848578984351,Georgian National Competition Agency • GNCA,Georgian National Competition Agency,≤100,1
1267468489937737,"აი, ფაქტი • ifact.ge","აი, ფაქტი • ifact.ge",≤100,2
194165114388891,ევროპული საქართველო • European Georgia,ევროპული საქართველო,≤100,1
101372621663976,არჩილ ჩიქოვანი • Archil Chikovani,არჩილ ჩიქოვანი • Archil Chikovani,≤100,5
1886767171598724,ფლანგვის დეტექტორი,ფლანგვის დეტექტორი,≤100,3
219492891400652,თბილისის მერია / Tbilisi City Hall,თბილისის მერია / Tbilisi City Hall,≤100,2
471759786227198,Factcheck.ge,Factcheck.ge,≤100,1
105513718835653,"მეცნიერების, განათლებისა და კულტურის პროფკავშირი - SEC Workers Union",Nikoloz Tsikaridze,≤100,4
1038115876252768,Gigi Tsereteli  გიგი წერეთელი,George Tsereteli,≤100,1
106696602753341,ეკონომიკისა და მდგრადი განვითარების სამინისტრო,MINISTRY OF ECONOMY AND SUSTAINABLE DEVELOPMENT OF GEORGIA,≤100,1
101567864590599,კვლევითი ინსტიტუტი Gnomon Wise,Gnomon Wise,≤100,4
136827876490842,საინფორმაციო ცენტრი ნატოსა და ევროკავშირის შესახებ • NATO & EU Info Center,საინფორმაციო ცენტრი ნატოსა და ევროკავშირის შესახებ • NATO & EU Info Center,≤100,3
105232394364997,გახარია,გახარია,≤100,1
103844525823875,პოლიტიკური აბსურდი,Ramaz Beridze,≤100,1
1740887375921884,TOK TV,TOK TV,≤100,2
100904612181810,საქართველოსთვის / For Georgia,საქართველოსთვის / For Georgia,≤100,2
101545558591952,დავით ფაცაცია / David Patsatsia,დავით ფაცაცია/Davit Patsatsia,≤100,1
110935328037314,Tsalenjikha News / წალენჯიხა,Demetre Petridisi,≤100,1
102355928774989,საინფორმაციო ცენტრი ნატოსა და ევროკავშირის შესახებ - რეგიონები,საინფორმაციო ცენტრი ნატოსა და ევროკავშირის შესახებ - რეგიონები,≤100,2
146485005422635,საქართველოს ხელოვნების სასახლე-კულტურის ისტორიის მუზეუმი,საქართველოს ხელოვნების სასახლე-კულტურის ისტორიის მუზეუმი,≤100,1
1097681207089811,პუბლიკა • Publika,პუბლიკა • Publika,≤100,1
1057076117677093,NEWS.On.ge,On.ge,≤100,1
1690901061224618,ქალები საქართველოდან Women of Georgia,Nino Gamisonia,≤100,1
103608307719308,EuroClub Kvareli • ყვარლის ევროკლუბი,EuroClub Kvareli,≤100,2
105436974713096,Lasha Kvlividze,Lasha Kvlividze,≤100,1
196407173753743,ბოლნისის მუნიციპალიტეტის მერია/ Bolnisi Municipality City Hall,ბოლნისის მუნიციპალიტეტის მერია/ Bolnisi Municipality City Hall,≤100,1
103269208894167,რეფორმებისა და კვლევის ჯგუფი/ The Reforms and Research Group,The Reforms and research group,≤100,1
113004093482992,Caucasus Cycling Network,These ads ran without a disclaimer,≤100,1
110962101793098,nasimazadi2022,These ads ran without a disclaimer,≤100,1
497425910290053,სოციალური სამართლიანობის ცენტრი• Social Justice Center,Emc • ადამიანის უფლებების სწავლებისა და მონიტორინგის ცენტრი,≤100,1
297075367343408,BTU • ბიზნესისა და ტექნოლოგიების უნივერსიტეტი,BTU • ბიზნესისა და ტექნოლოგიების უნივერსიტეტი,≤100,1
107775265559238,ameronalleniofficial,These ads ran without a disclaimer,≤100,1
195600981002208,გიორგი მელაშვილი / George Melashvili,Europe-Georgia Institute,≤100,1
102784439372123,Planet Fights,These ads ran without a disclaimer,≤100,1
100788752712289,pup.alex.art,These ads ran without a disclaimer,≤100,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
133052760057128,Tabula - ტაბულა,Tabula - ტაბულა,≤100,11
100179702009328,IMF in Russian,These ads ran without a disclaimer,≤100,2
218798922334223,COFCO,These ads ran without a disclaimer,≤100,1
100960082205245,More Hackz - the 1000 page,These ads ran without a disclaimer,≤100,1
105363750882345,Young Activists Summit,These ads ran without a disclaimer,≤100,2
