Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
849824028408565,תנועת אם תרצו,תנועת אם תרצו,2439,2
104251724737393,בונות אלטרנטיבה,בונות אלטרנטיבה,2384,1
111523625527552,התנועה לאיכות השלטון,התנועה לאיכות השלטון,1428,8
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,1093,3
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",1055,5
104743111658191,Ron Ben Shushan,רון בן שושן,950,4
204780362875106,מקור ראשון,מקור ראשון,904,65
153664638161877,מתן דיל- Matan Dil,מתן דיל- Matan Dil,893,10
1416098465325051,ליברל - Liberal,ליברל - Liberal,865,4
198917210119704,שלום עכשיו,שלום עכשיו,847,6
255711108458103,אני אשה أنا امرأة,אני אשה أنا امرأة,836,4
1073548259341247,לובי 99,לובי 99,830,3
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,730,55
140536699429565,המכון למחקרי ביטחון לאומי,המכון למחקרי ביטחון לאומי,656,5
340069009019,ice אייס,ice אייס,623,20
106136394376777,Idan Yakov,Rama Yarimi,584,8
1534418936869034,אתר החדשות דבר,אתר החדשות דבר,526,8
107217383988190,מגזין אפוק,Epoch Magazine,508,15
1534982756793690,Foodvisor,These ads ran without a disclaimer,481,2
604890186681585,מור ויצמן,Mor Weitzman,413,1
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,394,4
103624452596775,קידר פינגולד - לראשות המועצה האזורית יואב,יוניק מדיה,391,16
1546772755634761,עמותת  מִפרקים צעירים - Mifrakim Tzeirim association,עמותת מפרקים צעירים,370,16
767262423350854,פורום הדיור הציבורי,Danny Gigi,369,2
977353718949028,מיקי זוהר-  Micki Zohar,ח״כ מיקי זוהר  Micki Zohar,368,1
107698738576280,Sowtna,Unik,357,1
205264926753225,רוני בלקין Roni Belkin,רוני בלקין,352,2
128641160502301,גלובס - Globes,גלובס - Globes,350,2
108787681841168,רישיון נשק בקליק,Michael Michel Levi,350,2
337591096309750,Embassy of Ukraine in the State of Israel,Embassy of Ukraine in the State of Israel,343,2
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",343,11
426502237384307,מפלגת יש עתיד,מפלגת יש עתיד,325,1
172654247853282,Shenhav musanbar,Shenhav Musanbar,307,5
1682319665375637,בית הכנסת הגדול בתל אביב הדף הרשמי - Great Synagogue TLV,בית הכנסת הגדול בתל אביב הדף הרשמי - Great Synagogue TLV,302,1
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,281,4
113410581644966,אורית גוטמן,אורית גוטמן,281,8
160178307760913,מחזקים,מחזקים,277,3
129709433742187,Shalem College - המרכז האקדמי שלם,Shalem College - המרכז האקדמי שלם,276,3
311608178901833,الجمعية الإسلامية لإغاثة الأيتام والمحتاجين,Amjd Hamdan,274,1
134896023193138,יוזמת ז'נבה,יוזמת ז'נבה,264,3
790149967713981,דרכנו,דרכנו,263,6
500238833397356,ציפי ברנד,ציפי ברנד,262,1
115961904724032,מידרג הערים של אתר מידרג - רמת גן 2022,סיעת רמת-גן שלנו,260,1
117581211636979,עֲשׂוֹת משפט - קול רבני לזכויות אדם,שומרי משפט - רבנים למען זכויות אדם,259,1
100301088671913,Tal Hershkovitz,Tal Hershkovitz,251,1
2087629251480875,רונן מרלי - Ronen Marelly,רונן מרלי - Ronen Marelly,251,1
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,249,3
174138752627879,עצומה,עצומה,236,4
