Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,38627,16
608975645850217,Vattenfall,Vattenfall Sverige,23421,45
369582590803,Dagens ETC,ETC-tidningarna,21834,44
126567104406,Hyresgästföreningen,Hyresgästföreningen,17236,48
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,14767,18
151159271594797,Systembolaget,Systembolaget,10356,7
72659261793,Rädda Barnen,Rädda Barnen,10310,66
161213770567846,Operation Smile Sverige,Operation Smile Sverige,7921,37
236879092476,Håll Sverige Rent,Håll Sverige Rent,7861,53
95735961890,Greenpeace Sverige,Greenpeace Sverige,7747,87
162985227114132,Skellefteå Kraft,Skellefteå Kraft,7274,11
111630258867610,Röda Korset,Röda Korset,7111,22
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),6211,31
382243262003,Plan International Sverige,Plan International Sverige,5891,11
144395935966586,Generation Pep,Generation Pep,4953,8
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,4610,17
109886133732943,RESCUE - Sverige,RESCUE - Sverige,4552,2
643137272398136,Sverige för UNHCR,Sverige för UNHCR,4528,17
101341883359561,Matsmart Sverige,Matsmart,4501,5
150057951690751,OKQ8,OKQ8,3883,9
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,3537,46
19746853632,Djurens Rätt,Djurens Rätt,3529,4
186513678039755,Fortum,Fortum Sverige,3171,23
133867976608,Naturskyddsföreningen,Naturskyddsföreningen,2876,8
130666626950917,Öresundskraft,Öresundskraft,2856,2
106348682400630,Nova - AI Chatbot,These ads ran without a disclaimer,2753,4
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,2630,37
203547006337155,Göteborgs Stadsmission,Göteborgs Stadsmission,2612,9
122854408319,Hjärt-Lungfonden,Hjärt-lungfonden,2521,2
676246449160270,Sverigedemokraterna,Sverigedemokraterna,2484,16
179931025357058,Kommunal,Kommunal,2411,14
18880778360,ActionAid Sweden,ActionAid Sweden,2274,4
193309030695120,UR,UR,2019,10
