Page ID,Page name,Disclaimer,Amount spent (MXN),Number of ads in Library
209770450386,El Gobierno de Nuevo León,Gobierno del Estado de Nuevo León,161843,10
111290081772772,Frontera de México,Frontera de México,83764,30
120607030955709,Todo Noticias,Todo Noticias,69731,41
206323119403212,Mario Delgado Carrillo,Mario Delgado Carrillo,65495,199
102121839522309,Conoce Más,Conoce Más,61210,24
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,50536,30
103813715878847,Mujeres Mexicanas,Mujeres Mexicanas,42551,20
102281232785079,Noticias del Mundo,Noticias del Mundo,37998,14
1520610478183053,Badabun,Badabun,34450,16
923633637651202,Morena Sí,Morena Sí,30968,148
408336229257978,El Ciudadano Jalisco,Movimiento Ciudadano Jalisco,29895,4
215155355246903,Francisco Cabeza De Vaca,Francisco Cabeza De Vaca,27204,8
101267031439463,Voz de las Empresas,Consejo de la Comunicación,27185,51
119813324392503,Latitud Cero,Latitud Cero,25684,12
116013104730058,México en el Mundo.,México en el Mundo.,25561,16
120385634315272,Tiempo de Noticias,Tiempo de Noticias,25546,14
110171835367463,Portada Informativa,Portada Informativa,23265,20
120475107640369,La Realidad de hoy,La Realidad de hoy,18132,10
115475748278829,Desenmascarando Mexico,Desenmascarando Mexico,16536,6
469246976533189,Santiago Creel,Santiago Creel,15472,10
191231480284,Gobierno de la Ciudad de México,Gobierno de la Ciudad de México,15075,7
107246365703676,Hechos del Presente,Hechos del Presente,14901,128
116175691755266,Silvano Aureoles Conejo,Silvano Aureoles Conejo,14798,39
116422098112118,El Trópico,El Trópico,13755,59
56713285274,Greenpeace México,Greenpeace México,13738,72
449095701815347,Salvador Zamora,Salvador Zamora,13677,13
108291675564193,El Mundo Noticias,El Mundo Noticias,13314,12
105388525951465,Bajío Informativo,Bajío Informativo,13162,10
105236155895899,Factor 4T,Factor 4T,12957,32
102219139246608,MarceLovers,Mundo Millenial,12763,22
465531963489973,Verónica Delgadillo,Verónica Delgadillo,12590,9
362430908370,Aeromexico,Aeromexico,12192,6
186073704903313,México elige,México Elige,12120,36
146709175702544,Gobierno de Quintana Roo,Gobierno de Quintana Roo,11636,13
350920255340786,Hablemos bien de México,Hablemos bien de México,11044,8
2091732304477564,Senadores Ciudadanos,Grupo Parlamentario de Movimiento Ciudadano en el Senado de la República,10631,7
123856230700096,Toyota Motor México,TOYOTA MOTOR DE MEXICO,10624,2
115452255131465,Alejandro Moreno Cárdenas,Alejandro Moreno Cárdenas,10089,4
103868416083966,Cómo Vamos,Como Vamos,10084,59
264773293005,Marko Cortés,Marko Cortés,9862,9
107733571881670,The Street Journal,The Street Journal,9484,11
103906371542618,El Fino Noticias,El Fino Noticias,8891,13
117396598040488,Morena al día,Morena al día,8828,69
102724752608138,Mexiquenses Unidos con Adán,Mexiquenses Unidos con Adán,8743,8
1583631301915573,Liborio Vidal,Liborio Vidal Aguilar,8441,51
219668194797769,Encuestas en México,Encuestas en México,8214,1
154652694604556,Ricardo Gallardo Cardona,Ricardo Gallardo Cardona,8123,7
180533315991,Guanajuato Gobierno del Estado,Gobierno del Estado de Guanajuato,7871,9
109634395756375,Save the Children México,Save the Children México,7300,17
291420500968149,Ricardo Mejia Berdeja,Ricardo Mejia Berdeja,7057,2
104215445268495,Pollito cabron,Pollito cabron,6799,12
106900422462949,República al Día,Republica al dia,6512,64
162949857103721,Gobierno Colima,Gobierno Colima,6452,51
113204251796086,Visión México Noticias,Visión México Noticias,6441,9
1415863341806268,DMC - Music Center,CENTRO DE ENCUENTRO ARTÍSTICO DMC A.C.,6398,36
259294300089,Gobierno de Zapopan,Gobierno de Zapopan,6137,7
103316939419690,José María Tapia,Chema Tapia,5942,19
2358541921044793,El Diario - Norte,El Diario - Norte,5922,5
