Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
56605856504,Vlaams Belang,Vlaams Belang,7694,32
57253967150,Vooruit,Vooruit,2980,119
334361224413,N-VA,Nieuw-Vlaamse Alliantie,2267,32
53668151866,Open Vld,Open Vld,955,30
584806884924010,Tom Van Grieken,Vlaams Belang,726,2
54970503767,PVDA,PVDA,655,16
305365056290036,Raoul Hedebouw - PVDA,PVDA,587,10
504580942987092,Egbert Lachaert,Open Vld,572,18
24079407056,Bart De Wever,Nieuw-Vlaamse Alliantie,494,15
121822074551891,Action Damien - Damiaanactie,Action Damien,477,6
143068588877,RTBF Info,These ads ran without a disclaimer,466,4
483497581789280,Theo Francken,Nieuw-Vlaamse Alliantie,426,5
73232790238,Greenpeace Belgium,Greenpeace Belgium,419,104
603811736730421,Tom Vandendriessche,Tom Vandendriessche MEP,360,6
53838654385,PTB,PTB,332,18
942750852588816,Conner Rousseau,Vooruit,330,12
942750852588816,Conner Rousseau,Conner Rousseau,314,2
110066008599397,EVANews,OpenGraphy,314,8
543319679114946,Matthias Diependaele,Nieuw-Vlaamse Alliantie,306,7
84920854319,Groen,Groen,262,58
596946040405796,Bart Somers,Open Vld,230,9
228307843991539,Alexander De Croo,Open Vld,227,6
443445539013483,Alexia Bertrand,Open Vld,195,3
38296327361,Ecolo,Ecolo,183,5
108820070638334,Les Engagés - Mouvement participatif,Les Engagés,174,28
60317812912,Jan Jambon,Nieuw-Vlaamse Alliantie,165,5
1477520555859157,Comac Studenten,Comac,146,2
1661453500556261,Peter De Roover,N-VA,141,1
133467219125,Ben Weyts,Nieuw-Vlaamse Alliantie,139,12
80987045743,Amnesty International België Vlaanderen,Amnesty International België Vlaanderen,134,16
386211174868638,Comac étudiants,Comac,132,3
100590008596220,Georges Gilkinet,Ecolo,131,4
1375436739430055,Anneleen Van Bossuyt,Nieuw-Vlaamse Alliantie (Anneleen Van Bossuyt),131,4
111434905112353,Assemblée citoyenne pour le climat - Burgerraad voor het klimaat,Bruxelles Environnement,126,2
583742175322666,Jo Brouns,Jo Brouns,123,4
341174129258800,Georges-Louis Bouchez,Georges-Louis Bouchez,122,2
328565540829675,ABVV Dienstencheques,ABVV Dienstencheques,116,9
1848893498684520,Santander Consumer Bank Belgium,Santander Consumer Bank,115,4
767225030115378,ENGIE Foundation,ENGIE Belgium,113,4
453932394796444,Zuhal Demir,Nieuw-Vlaamse Alliantie,112,9
29384148415,Paul Magnette,Paul Magnette,107,3
1480604288895159,N-VA Brussels Hoofdstedelijk Gewest,Nieuw-Vlaamse Alliantie,≤100,6
101240187963272,wallonie-photovoltaiques.com,LA PLATEFORME DU LEAD,≤100,6
236330169511,MR - Mouvement Réformateur,MR - Mouvement Réformateur,≤100,5
1373626132778895,Jeremie Vaneeckhout,Groen,≤100,14
103275904506451,Ayse Yigit,PVDA,≤100,2
78944030699,Kanaal Z - Canal Z,Kanaal Z - Canal Z,≤100,2
291699857688,EPP Group in the European Parliament,EPP Group in the European Parliament,≤100,21
14619952769,Het Belang van Limburg,Het Belang van Limburg,≤100,6
117277268286025,Fairtrade Belgium,Fairtrade Belgium,≤100,2
275607285891320,Johan Van Overtveldt,Nieuw-Vlaamse Alliantie,≤100,5
585236024850280,Belgian Nuclear Forum,Tout sur le nucléaire / Alles over kernenergie,≤100,8
150977208365420,Assita Kanko,Nieuw-Vlaamse Alliantie,≤100,4
415595709204858,Natalie Eggermont,PVDA,≤100,3
78565055764,Plan International Belgium,Plan International Belgium,≤100,9
1094451167319305,Line De Witte,PVDA,≤100,4
372776579930604,Petra De Sutter,Groen,≤100,4
