Page ID,Page name,Disclaimer,Amount spent (BOB),Number of ads in Library
130336323685885,Gobernación de Santa Cruz,Gobernación de Santa Cruz,428,1
964080723662055,Carlos Subirana Responde,Editorial CSS,236,1
106403237850347,Goberna Bolivia,Goberna,165,16
1001362903237408,Cochabamba Concejo Municipal,Cochabamba Concejo Municipal,161,2
18165933022,Matt Geraghty,These ads ran without a disclaimer,≤100,2
900093213426701,Viacha Informa,Viacha Informa,≤100,2
107585134511680,Jaime Mamani Espíndola,Wilmer Rivero Nino,≤100,1
127871740620547,Agustín Zambrana en El Bunker,Walter Agustin Zambrana Arze,≤100,1
320503974822994,EAE - Escuela de Abogados del Estado,These ads ran without a disclaimer,≤100,1
1995044750630062,BFT International,These ads ran without a disclaimer,≤100,1
1787672338224884,Secretaría Municipal de Gestión Ambiental y Energías Renovables,Secretaría Municipal de Gestión Ambiental y Energías Renovables,≤100,1
370615526396567,Pablo Arízaga Ruiz,Walter Pablo Arizaga Ruiz,≤100,1
105941541719195,Concejo Municipal de El Alto,Ronald Wilson Morales Llerena,≤100,1
900093213426701,Viacha Informa,These ads ran without a disclaimer,≤100,1
106450964481055,APsystems LATAM,These ads ran without a disclaimer,≤100,4
105207478647729,Ayuda Espiritual en el Amor,These ads ran without a disclaimer,≤100,1
17043549797,MIT Technology Review,These ads ran without a disclaimer,≤100,1
725505594135727,Adventure Escape,These ads ran without a disclaimer,≤100,1
100617599250020,XuQinduo,These ads ran without a disclaimer,≤100,1
109818064972312,Proceedings MDPI,These ads ran without a disclaimer,≤100,1
354397697217,IEEE Xplore,These ads ran without a disclaimer,≤100,1
110463704610731,Cute Kiwi,These ads ran without a disclaimer,≤100,1
480934751930354,Luv4All: Mother Earth Warns. Wake Up Your Compassion,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
110647840532680,Merge Mayor,These ads ran without a disclaimer,≤100,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
107753762060349,MAKE MDPI,These ads ran without a disclaimer,≤100,1
107996315091233,月旦港事,These ads ran without a disclaimer,≤100,2
