Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,16153,39
103185328887035,דניאל ליזרוביץ',דניאל ליזרוביץ,1630,9
103907495935157,צו חירום,צו חירום,1194,12
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",1138,7
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,933,10
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,907,58
767262423350854,פורום הדיור הציבורי,Danny Gigi,899,3
104222621115858,הביטחוניסטים,הביטחוניסטים,800,8
361464970647064,זהר בלום,זהר בלום,632,2
104743111658191,Ron Ben Shushan,רון בן שושן,559,2
102668075081968,"Фонд премии ""Генезис""","Фонд премии ""Генезис""",556,4
204780362875106,מקור ראשון,מקור ראשון,526,69
106136394376777,Idan Yakov,Rama Yarimi,513,5
1073548259341247,לובי 99,לובי 99,501,2
103183301914371,כוח של אמא,Nataly Milner,501,2
116311335054069,My Israel | ישראל שלי,My Israel | ישראל שלי,492,7
256244498134186,אגף הביטחון - משרד ראש הממשלה,אגף הביטחון - משרד ראש הממשלה,479,11
137449656335533,Amnesty International Israel,Amnesty International Israel,453,11
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",432,27
33942762466,Shalom Hartman Institute מכון שלום הרטמן,Shalom Hartman Institute - מכון שלום הרטמן,425,28
604890186681585,מור ויצמן,Mor Weitzman,416,1
325048350950892,רמי גרינברג,עיריית פתח תקוה,414,5
103624452596775,קידר פינגולד - לראשות המועצה האזורית יואב,יוניק מדיה,406,3
303720457847,לשכת רואי חשבון בישראל,לשכת רואי חשבון בישראל,404,6
111177802287614,Begin Center | מרכז מורשת מנחם בגין,Begin Center | מרכז מורשת מנחם בגין,402,8
122222764525212,הרשות לפיתוח כלכלי של המיעוטים  سلطة التطوير الاقتصادي للاقليات,המשרד לשוויון חברתי,387,1
107271768812957,Q4Israel - הרבעון הרביעי,Q4Israel - הרבעון הרביעי,380,3
810904589094226,צביקה ברוט - Tzvika Brot,צביקה ברוט - Tzvika Brot,372,5
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,367,11
371986449521679,הקרן למורשת הכותל המערבי,Tal Sanderoni,348,24
1416098465325051,ליברל - Liberal,ליברל - Liberal,335,6
182055351857379,"שח""ם - ארגון השחקנים והשחקניות בישראל","שח""ם - ארגון השחקנים בישראל",330,2
885381241499674,Qualita,Qualita,322,3
197861515565,שתיל - شتيل - Shatil,שתיל - Shatil,308,10
468634849844348,עיריית אור יהודה,עיריית אור יהודה,307,6
94258847306,האגודה לזכויות האזרח בישראל,האגודה לזכויות האזרח בישראל,296,2
108787681841168,רישיון נשק בקליק,Michael Michel Levi,296,2
102870845957500,ערן ורדון לראשות המועצה האזורית יואב,ערן ורדון לראשות המועצה האזורית יואב,293,9
178433145502975,Avigdor Liberman - אביגדור ליברמן,ישראל ביתנו,286,4
413997108637911,עיריית ירושלים,עיריית ירושלים,275,2
389004391219079,אלון דוידי - Alon Davidi,עיריית שדרות,275,2
501178966564217,פורום קהלת Kohelet Forum,פורום קהלת Kohelet Forum,271,23
162089177185799,התאחדות התעשיינים בישראל,התאחדות התעשיינים בישראל,263,1
100150135880863,תכלית - המכון למדיניות ישראלית,Tachlith,258,4
134252303927914,Майкл Мур - מייקל מור,Майкл Мур - מייקל מור,258,4
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,256,3
546024288762312,"ד""ר יחיאל לסרי",עיריית אשדוד,255,6
100570949591846,שניר פרידמן - לראשות מועצה אזורית הגלבוע,שניר פרידמן,251,5
121181764576038,ORT Israel - אורט ישראל,ORT Israel - אורט ישראל,249,3
1534982756793690,Foodvisor,These ads ran without a disclaimer,248,3
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,246,4
100301088671913,Tal Hershkovitz,Tal Hershkovitz,244,1
622545034511462,נשים עושות שלום - نساء يصنعن السلام  - Women Wage Peace,נשים עושות שלום - نساء يصنعن السلام  - Women Wage Peace,241,5
500238833397356,ציפי ברנד,ציפי ברנד,231,2
212508465430143,מען ארגון עובדים  معًا - نقابة عمالية MAAN Workers Association,WAC-MAAN,230,3
676336439165235,קרן משפחת רודרמן: יחסי ישראל-יהדות ארצות הברית,קרן משפחת רודרמן: יחסי ישראל-יהדות ארצות הברית,229,3
536794249813012,תומר גלאם - Tomer Glam,עיריית אשקלון,228,3
649373828424341,Moshe Lion - משה ליאון,Moshe Lion - משה ליאון,223,7
189208555041327,המיזם למיגור העישון,המיזם למיגור העישון בישראל,223,4
340376237396,מחוז תל אביב - לשכת עורכי הדין בישראל,מחוז תל אביב - לשכת עורכי הדין בישראל,221,16
411177009409267,ענת זנזורי,ענת זנזורי,220,5
554308731366675,محامون من أجل إدارة سليمة - Lawyers for Good Governance,محامون من أجل إدارة سليمة - Lawyers for Good Governance,217,11
161096657252221,שוברים שתיקה,שוברים שתיקה,209,2
124894077550811,ישראל חופשית,ישראל חופשית,208,4
