Page ID,Page name,Disclaimer,Amount spent (NGN),Number of ads in Library
252185758819200,Babajide Sanwo-Olu,Babajide Sanwo-Olu,111210,1
105256562063637,Beta Naija Group,Beta Naija,80453,2
654180731859809,T-Police,T-Police,23863,8
105208365731340,F-SAO4Tinubu/Shettima2023,Emmanuel Oko,12045,4
105778879039427,Value Driven Leadership,Value Driven Leadership,11406,7
753031955030992,Atiku-Okowa.com,One Nigeria Movement,10937,3
1598205703573433,Senator Uba Sani,Uba Sani Media,7835,9
100184822405750,Saliu Mustapha,Saliu Mustapha,7203,2
101597856085318,Theokmovement,Olakunle Kosile,6315,1
109466785028287,Prince Dr Emeka Eze,Michael Obiekwe,5338,4
1600094170320323,Enormous FACTS,Enormous FACTS Magazine by MediaMall,4630,4
109451148317819,We You HAP,CCSI,4608,1
103018869332378,BantuPage,Ikechukwu Orji,3900,5
106955635517175,Petroleum Industry Act and You,The Nigerian Upstream Petroleum Regulator Commission,3372,3
102452759210207,Foreign Investment Network,Foreign Investment Network,3023,1
120346118099706,BrandPower,BrandPower,2224,1
194110890622942,Leadership News,Leadership News,1891,1
1566640256767644,AM Corporate Solutions Limited,Shuaibu Aliyu,1864,2
100202924924063,Page 36,Page 36,1841,11
248584495820796,Ibe Okwara for House of Representatives - Arochukwu/Ohafia Constituency,Ibe Okwara Support Group,1627,4
104345512340583,Katsina State Television KTTV,Katsina State Television KTTV,1597,1
109225188534168,Northwest-Northeast Concern Youth Movement for Tinubu/Kashim 2023.,Mubarak Hamza Adam,1530,3
112189620921967,Roisin Jones,These ads ran without a disclaimer,1479,1
215863191948778,Frank Nweke Jr,Frank Nweke Ii,1407,3
117743160054780,RiversofHope,RiversofHope,1385,2
102225129139532,Dr. Okuji Oreh,Dr. Okuji Oreh,1375,1
108067478661339,The Ephraim Inyang Project,Akwaowo Adiakpan,1337,2
101620952700531,Babandi Ibrahim,Babandi Gumel Ibrahim,1268,1
565225540184937,CGTN,These ads ran without a disclaimer,1223,1
316575672459262,Hon.Dr Ekene Augustine Aghasiefo,Hon.Dr Ekene Augustine Aghasiefo,1192,2
104238252286926,Nwankwo Promise Chibuzo,Mboo Augustine Uchenna,1181,3
241499009731835,Ifeanyichukwu Ibezi,Ifeanyichukwu Ibezi,1084,1
112268064929703,Mailantarki Campaign Organisation 2023,Mailantarki Campaign Organisation 2023,1036,2
1509451939279618,Hon. Iduma Igariwey Enwo,Iduma Enwo Igariwey,1027,1
110151371700778,Bishop Dr. Sunday Ndukwo Onuoha,Bishop Dr. Sunday Ndukwo Onuoha,1018,1
202789243844561,Zindzi’s Creed,These ads ran without a disclaimer,926,2
424543527939583,Chief Amobi Ogah,Chief Amobi Ogah,914,2
1746241522274014,Hajiya Maryam Mairo Aminu Waziri Tambuwal Online Forum,Amiru Adamu,747,3
110477678537056,IPIS,These ads ran without a disclaimer,738,1
241652942562933,Yomi Idowu,Adfol Global Enterprise,615,1
913242715449176,Prophet Ekong Ituen Ministries,Ekong Ituen,599,2
108409741002988,Prince Hadi Sani; SA to Ogun State Governor on Inter-Ethnic Affairs.,Adu Ifeoluwa,592,1
119723736100630,Ala - Delight Publicity Services,Moses Oyinkuro,546,1
102072846021681,ABC Constituency Grassroot Volunteers for Andrew Thomas,ABC Constituency Grassroot Volunteers for Andrew Thomas,503,1
109752333774968,Bishop Dr Emeka Nwankpa support Group,Chinaza Somtochukwu Ibeofokile,493,1
105827948663647,Within Nigeria,WITHIN NIGERIA MEDIA LTD,484,1
102093685620627,Best Diplomats,These ads ran without a disclaimer,449,1
104379725771100,Bayodele 2023 Obi/Datti Oluyole Forum,Ameedat Delilah Bidmus,445,1
1216652781680457,Nigeria Youth SDGs Network,These ads ran without a disclaimer,445,1
1572089193014869,DUMO Lulu-Briggs Recommended,DUMO Lulu-Briggs Recommended,435,1
100709739505179,Ahmed Umar Farouk Esq,Ahmed Umar Farouk,396,2
101696942515078,Hon. Ahmed Nda,Hon. Ahmed Nda,307,1
