Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
338645782840713,"Ministère de l'Environnement, de la Lutte contre les changements climatiques, de la Faune et des Parcs",Ministère de l'Environnement et de la Lutte contre les changements climatiques,10195,2
167800183238142,YourAlberta (Government of Alberta),YourAlberta (Government of Alberta),4604,4
6319213302,Heart & Stroke,Heart & Stroke,3070,19
43448349479,Josh Matlow,Josh Matlow Campaign,2503,7
633812813408377,Elections Canada,Elections Canada,2099,28
10419173702,Maxime Bernier,People's Party of Canada,1946,6
177990002393,Ontario Nurses' Association,Ontario Nurses' Association,1793,3
1583430205202800,City of Toronto,City of Toronto - Your Local Government,1780,21
118040041222760,Juan Luis Garrido,Juan Luis Garrido,1658,2
162936387068600,Ontario Public Service Employees Union (OPSEU),Ontario Public Service Employees Union (OPSEU/SEFPO),1551,4
163261390365324,Elementary Educators,Elementary Educators,1536,74
118314421234127,Manitoba Watch 2023,Canada Growth Council,1513,11
27234020592,UNICEF Canada,UNICEF Canada,1207,9
2157595277852262,Anthony Perruzza,Anthony Perruzza for Mayor,1166,2
439345863190331,Brad Bradford,Brad Bradford Campaign,1157,9
922478954450376,CHBA National,CHBA National,1141,12
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,1121,238
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,1038,45
121222984568561,Amnesty International Canada,Amnesty International Canada,1028,122
103223222015913,Nowly,nowly,872,9
195608229977,BC NDP,BC NDP,872,6
154462904588700,Enbridge Gas,Enbridge Gas,857,79
283487578481273,Énergir,Énergir,848,16
172675656776719,PS j'ai la SP,Sophie Berriault,838,2
104386908631938,Pathways Alliance,Pathways Alliance,820,5
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,782,27
110561408638361,Coalition of First Nations for Finfish Stewardship,Coalition of First Nations for Finfish Stewardship,773,10
261752512263,Canadian Red Cross,Canadian Red Cross,771,21
168106993245736,Canada Post,Canada Post,719,3
186563811522,Centrale des syndicats du Québec (CSQ),Centrale des syndicats du Québec (CSQ),678,23
24235835555,Kids Help Phone,Kids Help Phone,672,53
249042335139282,BDC,BDC,634,24
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,621,12
160136850711053,CUPE Ontario,Sonya Yalda,613,4
189141609842,Ville de Gatineau,Ville de Gatineau,563,27
625254780822339,CUPE Manitoba,CUPE MB,534,6
115835521825983,UNHCR Canada,UNHCR Canada,518,46
453724058039992,viaSport British Columbia,viaSport British Columbia,502,35
247550302115830,Elections Saskatchewan,Elections Saskatchewan,499,2
103805636333615,Quality Canadian Milk - Lait canadien de qualité,These ads ran without a disclaimer,490,1
281999881613,World Vision Canada,World Vision Canada,483,4
268823146480333,Fondation INCA,INCA,480,17
53321777320,Coeur + AVC,Coeur + AVC,471,16
1097840090260804,National Police Federation,National Police Federation,470,39
376006035816016,Storyworth,These ads ran without a disclaimer,405,9
727139784093958,Marit Stiles,Ontario NDP,391,2
101535288988376,Ontario's Clean Energy Advantage,Association of Power Producers of Ontario,373,9
182629491891136,First Nations Health Authority,First Nations Health Authority,369,25
177681485609462,Radio-Canada,Radio-Canada,360,2
102828041144081,Here For Students,Here For Students,360,8
110905578614041,Drax Group Canada,Drax Group Canada,346,88
372498358268,Manitoba NDP Caucus,Manitoba NDP Caucus,344,16
194782249201,Canadian Association of Petroleum Producers (CAPP),Canadian Association of Petroleum Producers,336,4
143249880633,World Animal Protection Canada,World Animal Protection Canada,327,24
136570420789,Homebuilders Association Vancouver - HAVAN,Homebuilders Association Vancouver,319,4
2112106495731697,Wild First,Canadian Coastal Research Society,317,2
160136850711053,CUPE Ontario,CUPE Ontario,315,2
263547640436466,PC Party of Manitoba,"the Financial Officer, PC Party of Manitoba",314,3
60266912006,Liberal Party of Canada | Parti libéral du Canada,Liberal Party of Canada | Parti libéral du Canada,305,123
202220023130891,Bell Canada,Bell Canada,299,4
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,299,20
1665089323732197,Tripping on Air,Ardra Leah Shephard,287,2
177741812241442,SCFP-Québec,le SCFP,283,9
152467601467262,BMO Groupe financier,BMO Groupe financier,279,3
560341130720256,City of Quesnel,City of Quesnel,268,2
