Page ID,Page name,Disclaimer,Amount spent (VEF),Number of ads in Library
341721517096411,Radio Asamblea Nacional,an advertiser in Venezuela,142387587,10
108236238428619,Concejo Municipal de Maracaibo,an advertiser in Venezuela,53692533,4
114588254559934,Concejo Municipal de San Francisco,an advertiser in Venezuela,45500000,3
564188034075673,Roberto Enriquez,an advertiser in Venezuela,21000000,2
11449543593,Carlos Ocariz,an advertiser in Venezuela,10030006,6
100426612940178,Concejo Municipal de San Diego,an advertiser in Venezuela,4250000,1
37896015468,"Embajada de los EE.UU., Venezuela",an advertiser in Venezuela,2500000,1
102909028767557,Nabil Maalouf,an advertiser in Venezuela,2500000,1
1518216038506999,CRI - Rádio Internacional da China,These ads ran without a disclaimer,1277501,1
596206767151427,Julio Borges,an advertiser in Venezuela,1250000,1
152914224736727,Banco Mundial,These ads ran without a disclaimer,947501,7
102901055579612,Alcaldia Alberto Adriani,an advertiser in Venezuela,740000,2
109753348739502,Ocho pe eme,These ads ran without a disclaimer,731217,1
202375526585276,Mónica Fonseca,These ads ran without a disclaimer,500000,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,271800,2
118253391201120,Trámites y gestorías en venezuela,These ads ran without a disclaimer,250000,1
342910153967,Upata al Día TV,an advertiser in Venezuela,235000,1
164432246934163,Chopard,These ads ran without a disclaimer,187561,2
260411577472305,Revista Humboldt,These ads ran without a disclaimer,147900,2
188890111132385,Oxford Academic (Oxford University Press),These ads ran without a disclaimer,117500,2
427787940590188,Радио Китай,These ads ran without a disclaimer,110690,1
565225540184937,CGTN,These ads ran without a disclaimer,29996,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
102270139151158,Social market economy,These ads ran without a disclaimer,≤100,1
2142419205975578,Chengdu 2021 FISU World University Games,These ads ran without a disclaimer,≤100,1
100871152794567,Light1297_01,These ads ran without a disclaimer,≤100,1
327115907736300,Asia Global Institute,These ads ran without a disclaimer,≤100,1
108240971635234,Bettermanly - Magazine,These ads ran without a disclaimer,≤100,2
100628196203081,Gwotpmhubbb,These ads ran without a disclaimer,≤100,1
255942424429859,ZonaCineCCS,These ads ran without a disclaimer,≤100,1
108626965505621,House of HIGH Sports,These ads ran without a disclaimer,≤100,1
105494315161744,talkdiplomacy,These ads ran without a disclaimer,≤100,1
109833552020158,Jox-14,These ads ran without a disclaimer,≤100,1
101485486059705,Fusion Shearing Crusher,These ads ran without a disclaimer,≤100,1
100505809646814,benjaminrausseopresidente2024,an advertiser in Venezuela,≤100,1
101850666142382,Bonjour-34,These ads ran without a disclaimer,≤100,1
104802542415266,Privateproxybb,These ads ran without a disclaimer,≤100,1
102593859287655,Light1297_05,These ads ran without a disclaimer,≤100,1
101801896033176,Light1297_02,These ads ran without a disclaimer,≤100,2
468305160581483,Voices,These ads ran without a disclaimer,≤100,1
108302482038076,Widgetsdude01,These ads ran without a disclaimer,≤100,1
907478086066710,The Stephen 3 •Influencers•,These ads ran without a disclaimer,≤100,1
108928411971458,Light02,These ads ran without a disclaimer,≤100,1
100374392742057,Weregreenly- Magazine,These ads ran without a disclaimer,≤100,1
333721726763601,Darwin Gonzalez,an advertiser in Venezuela,≤100,5
72149536933,SKF,These ads ran without a disclaimer,≤100,1
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100,1
110211891821782,Jimmerson Melvin,These ads ran without a disclaimer,≤100,1
104831325728448,Diario del Pueblo,These ads ran without a disclaimer,≤100,1
