Page ID,Page name,Disclaimer,Amount spent (SEK),Number of ads in Library
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,17899,23
151159271594797,Systembolaget,Systembolaget,15684,3
197334613725511,Act Svenska kyrkan,Act Svenska kyrkan,13423,14
608975645850217,Vattenfall,Vattenfall Sverige,13168,24
95735961890,Greenpeace Sverige,Greenpeace Sverige,12574,140
72659261793,Rädda Barnen,Rädda Barnen,12209,54
19746853632,Djurens Rätt,Djurens Rätt,10333,7
111630258867610,Röda Korset,Röda Korset,9662,28
114526821939129,Arla,Arla,9655,8
161213770567846,Operation Smile Sverige,Operation Smile Sverige,9407,14
109886133732943,RESCUE - Sverige,RESCUE - Sverige,8646,2
126567104406,Hyresgästföreningen,Hyresgästföreningen,8370,41
122854408319,Hjärt-Lungfonden,Hjärt-lungfonden,7433,39
382243262003,Plan International Sverige,Plan International Sverige,6115,15
643137272398136,Sverige för UNHCR,Sverige för UNHCR,6013,28
59324455950,UNICEF Sverige,UNICEF Sverige,5950,29
369582590803,Dagens ETC,ETC-tidningarna,5566,22
314872662206,Ekonomifakta,Ekonomifakta,4409,98
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),4294,23
42676805259,Diakonia,Diakonia,3543,6
176527602394716,Olivia Personlig Assistans AB,Olivia Personlig Assistans AB,3174,6
162985227114132,Skellefteå Kraft,Skellefteå Kraft,3133,12
186513678039755,Fortum,Fortum Sverige,3038,24
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,2475,25
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,2450,7
203547006337155,Göteborgs Stadsmission,Göteborgs Stadsmission,2412,4
178193355556765,Nordström Assistans AB,Nordström Assistans AB,2359,5
115756055102646,Kura Omsorg  i Sverige AB,Kura Omsorg  i Sverige AB,2278,4
236879092476,Håll Sverige Rent,Håll Sverige Rent,2252,20
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,2201,32
379686162129542,Svea Bank,Svea Ekonomi,1614,7
195379633820701,Svenskt Kött,Svenskt Kött,1570,19
279974638809211,Oxfam Sverige,Oxfam Sverige,1551,3
653502731358034,Liberalerna Växjö,Liberalerna Växjö,1405,1
153270724787,Amnesty International Sverige,Amnesty International Sverige,1311,17
1419307421424959,Demokraterna,Demokraterna,1272,1
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,1091,27
109609604086656,Vejpkollen.se,Vejpkollen.se,1078,2
110723197258182,Sverige inför verkligheten,Sverige inför verkligheten,1048,2
219410318157271,Läkarmissionen,Läkarmissionen,1035,2
162523667123095,Utvecklingsmagasinet,Föreningen för Utvecklingsfrågor,986,11
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,889,4
989752884508948,Muharrem Demirok,Centerpartiet,869,1
239855722130,Nyhetsmagasinet Fokus,Fokus,790,12
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,788,10
1267325956645384,Bonzi,Bonzi,759,4
809338299217333,Svenska Epoch Times,Svenska Epoch Times,759,3
899603916845362,JAG Personlig assistans,JAG Personlig assistans,743,7
1292941027470473,Tillsammans för regionens utveckling,Region Västerbotten,724,5
111699453757094,Soft Towel Games,These ads ran without a disclaimer,709,3
179931025357058,Kommunal,Kommunal,692,9
166406746310,Resumé,Resumé,668,2
91217182731,Nordiska museet,Nordiska museet,665,13
100941935326134,RekonstruktionsGruppen,Rekonstruktionsgruppen Sverige AB,663,5
237146235237,Timbro,Tankesmedjan Timbro,660,49
518144408210153,Våra barns klimat,Våra barns klimat,644,4
103296115466644,Skattenytta,Kommissionen för Skattenytta,618,9
328754490337,Vårdförbundet,Vårdförbundet,597,25
133148933394485,Socialdemokraterna i Malmö,Socialdemokraterna i Malmö,554,4
147130095338054,Unga Reumatiker,Unga Reumatiker,547,1
732284166977797,Odlarna.se,Odlarna.se,543,4
108492218918,IF Metall,IF Metall,516,2
387421644643053,Hyresgästföreningen BohusÄlvsborg-Skaraborg,Hyresgästföreningen BohusÄlvsborg-Skaraborg,506,8
312084019369,Dagens Medicin,Dagens Medicin,497,1
314283591054,Byggnads,Byggnads,487,3
1402657726653154,Hallå konsument,Konsumentverket,476,4
767749640051136,Heléne Fritzon,Socialdemokraterna i Europaparlamentet,452,2
273053169937029,ClimateHero,ClimateHero,450,7
150909028299502,Jernkontoret,Jernkontoret,448,8
356032977210,Vi-skogen,Vi-skogen,446,12
1633181116933852,SvD Junior,SvD Junior (SvD),438,10
110605492300,RFSL,RFSL,434,3
173745622660246,Bring Sverige,Bring Sverige,417,1
539297539496434,Dagens Samhälle,Dagens Samhälle,416,1
1042091032500520,Kvartal,Kvartal,414,7
167036616661188,Sverigedemokraterna Malmö,Sverigedemokraterna Malmö,408,1
101662298069604,OIKOS,Insamlingsstifftelsen för Svensk Konservatism,401,2
78227917578,Bohusläningen,Bohusläningen,393,6
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,382,7
965458110149319,Byggindustrin,Byggindustrin,376,1
111842515680597,Hyresgästföreningen Norrland,Hyresgästföreningen,371,12
1834885946761575,DB Schenker i Sverige,DB Schenker i Sverige,370,2
108878133830874,Grön flygplats,Projektet Grön Flygplats; finansierat av Svenska Regionala Flygplatser och Europeiska Regionala Utvecklingsfonden,357,8
101253397977813,Insamlingsstiftelsen Framtidens Natur & Kulturarv,Insamlingsstiftelsen Framtidens Natur & Kulturarv,352,1
212604496324,Fackförbundet ST,Fackförbundet ST,348,22
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,332,8
