Page ID,Page name,Disclaimer,Amount spent (MXN),Number of ads in Library
884158955066166,RecuperaTuFuturo,RecuperaTuFuturo,37133,332
124631600949535,Yo Influyo,Yoxmex,36821,116
114024430364416,YoXmx,Yoxmex,32174,101
189131335143204,"Soy Mexicano, Soy Derecho",Soy Mexicano Soy Derecho,23910,77
100215376197287,Guerreros del voto,Guerreros del Voto,22040,55
458859544909547,DICES,DICES,16829,36
56713285274,Greenpeace México,Greenpeace México,14312,71
1613868898897076,Waldo Fernández González,Waldo Fernández González,14050,44
454013577974506,IEEM Oficial,IEEM Oficial,13690,5
493453457351145,Coparmex Nacional,Coparmex Nacional,12710,86
208252773259792,Creo en mi país,Consejo de la Comunicación,12010,35
121554624276044,Claudia Va,Claudia Va,11730,8
122582234955146,Adrián Guerra,Adrián Guerra,11702,5
548030698711734,Arturo Ávila,Arturo Avila,10662,1
115866258181287,Haremos Historia,Haremos Historia,10593,10
104518395995904,La Transformación Sigue,La Transformación Sigue,10088,12
107488000965325,MX,MX NOTICIAS,9461,1
242334769225146,Sergio Salomón Céspedes Peregrina,Sergio Salomón Céspedes Peregrina,8939,10
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,8394,3
107003701683545,Migra Noticias,Migra Noticias,8280,63
279469625434543,Paco Cienfuegos,Paco Cienfuegos,8250,40
146709175702544,Gobierno de Quintana Roo,Gobierno de Quintana Roo,8107,9
842599102419449,Gobierno del Estado de Campeche,Gobierno del Estado de Campeche,8105,54
191231480284,Gobierno de la Ciudad de México,Gobierno de la Ciudad de México,7952,6
264060497093390,Shamir Fernández Hernández,Gabriel Francisco Pedro,7865,3
108687728744220,Caribe Noticias,Caribe Noticias,7847,4
110056698770508,Vamos con Sheinbaum,Vamos con Sheinbaum,7533,8
102265631123832,Gobierno de Puebla,Gobierno de Puebla,7526,7
102084795217656,Cuatro T,Cuatro T Noticias,7384,6
107733571881670,The Street Journal,The Street Journal,7354,10
103769542576820,Quintanarroense Hoy,Quintanarroense Hoy,6976,6
107738917712607,ALA,Alexa Trujillo,6970,6
101208099535423,Inconformes Incorruptibles,Inconformes Incorruptibles,6662,2
101830532804672,Panorama Diario,Panorama Diario,6494,1
2330030160374237,Balance 24,Balance 24,6481,11
109634395756375,Save the Children México,Save the Children México,6112,16
154652694604556,Ricardo Gallardo Cardona,Ricardo Gallardo Cardona,5724,4
108737448471399,Altavoz Web,Altavoz Web,5641,9
285058928236909,Mauricio Vila,Mauricio Vila,5623,38
103599104583822,Andrés Mijes,Harman Consultores,5528,4
171939846235897,Abel Guerra,Abel Guerra,5493,3
281125785691978,Saber Votar,Angel Alfredo Solis Lugo,5235,14
101267031439463,Voz de las Empresas,Consejo de la Comunicación,4898,15
120544204635995,Gobierno de Baja California,Gobierno de Baja California,4857,4
360811057341855,PAN Nuevo León,PAN Nuevo León,4850,3
202456989183,Gobierno de Monterrey,Gobierno de Monterrey,4647,10
114085441581783,El Anti Chapulines,El Anti Chapulines,4568,2
162949857103721,Gobierno Colima,Gobierno Colima,4537,11
110450098729831,Noticias Cuatro T Norte,Noticias Cuatro T,4449,4
179387312078698,Partido Verde Ecologista México,Partido Verde Ecologista de México,4321,18
108199465164850,Resistencia Obradorista - Que Siga La Democracia,Resistencia Obradorista - Que Siga La Democracia,4299,4
265938437673601,Yo Soy Mi Planeta,Yoxmex,4208,18
1491263724459803,Fuerza Noticias,Jesus Gonzalez Lozano,3978,2
254852601222832,Cemex México,CEMEX México,3935,22
611053902572622,Focus Mx,Focus Mx,3801,13
1583631301915573,Liborio Vidal,Liborio Vidal Aguilar,3673,26
108763745567667,Encuestas 2024 MX,Encuestas 2024 MX,3623,4
536886746673043,Jóvenes MX,Yoxmex,3607,25
350508488860,Renán Barrera,Renán Barrera,3525,14
140242770250742,La Cuarta Transformación,La Cuarta Transformacion,3493,1
101498485926583,El Monarca,El Monarca,3429,5
115876744846895,VOTA X UNA MUJER,votaporunamujer,3179,1
